,악플여부
92448,0
64289,0
49653,0
13370,0
112324,1
109960,1
7117,0
109890,1
12009,0
50184,0
52372,0
32457,0
57132,0
107686,1
80000,0
10208,0
57867,0
75935,0
83686,1
109951,1
27534,0
35571,0
46395,0
105214,1
92431,1
92081,1
49720,0
81605,0
105128,1
65426,0
74655,1
114194,1
27706,0
113404,1
33607,0
36038,0
34320,0
59214,0
81130,0
1361,0
105693,1
97165,1
98427,0
49325,1
108152,1
108828,1
46994,0
52376,0
49969,0
93168,1
6208,0
26089,0
102416,1
15816,0
34616,0
50400,0
97898,1
88152,0
39219,0
42412,0
96720,0
4614,0
86673,1
100517,1
79864,0
25764,0
113527,1
87744,1
10198,0
70165,0
25951,0
86545,1
97162,1
20673,0
70885,1
34318,0
71536,0
3940,0
110960,1
45555,0
780,0
101285,1
1961,0
46852,0
61441,1
53426,1
53668,0
20904,0
31163,0
94745,1
44797,1
88210,1
76999,0
67373,0
85591,1
110007,1
72705,0
106366,1
102814,1
110298,1
101568,1
33958,0
86181,1
61866,0
16140,0
16809,0
23772,0
41677,0
47749,0
67090,0
33704,0
89503,1
3200,0
35237,0
59998,0
6628,0
28252,0
102671,1
11307,0
88655,1
35222,0
3478,0
55986,0
17640,0
21886,0
88255,0
13729,0
11382,0
92794,1
40152,1
32125,0
78679,0
102068,1
73170,1
75002,0
19538,0
47200,1
65958,0
103974,1
42112,1
88388,0
14416,0
48905,0
76475,0
59960,0
13513,0
100206,0
114078,1
14491,0
102617,1
21413,0
35091,0
22588,0
16034,0
54201,0
19877,0
21080,0
67575,0
15571,0
101293,1
42618,0
17143,0
55234,0
69369,0
72907,0
27531,1
83152,1
1151,0
103530,1
33055,0
58035,0
103069,1
31804,0
88668,1
112220,1
57959,1
48595,1
90252,1
57816,0
26979,1
63898,1
22396,0
71889,0
87286,1
22643,0
33600,0
80591,0
80010,0
58400,0
88511,1
86755,1
42478,1
79551,0
25658,0
34534,0
21678,0
27955,0
105760,1
97311,1
43204,0
17197,0
100702,1
65256,0
68015,0
94997,1
44213,0
47665,0
4539,0
109270,1
28305,0
13201,0
93600,0
74087,0
102325,1
96043,1
45995,0
8762,0
106160,1
47359,0
39775,0
102294,1
41263,0
32511,0
41179,0
31095,0
61195,0
114287,0
5569,0
122,0
100000,1
4640,0
24708,0
131,0
53490,0
70746,0
91012,1
66883,0
26555,0
18938,0
66280,0
59520,0
111391,1
105611,1
35656,0
104050,1
77199,1
78192,0
31132,1
104519,1
68451,0
99075,0
3641,0
97078,1
94063,0
80397,0
57508,0
100889,1
52835,1
14925,0
32250,1
8867,0
75876,1
82202,1
80832,0
58931,0
40530,0
66471,0
99129,0
53244,1
37325,0
66718,0
83500,1
56770,0
44014,0
30656,0
5718,0
80885,0
48577,0
33114,0
36456,0
4775,0
11331,0
26820,0
19839,0
2216,0
54372,0
53828,0
1661,1
63224,0
19838,0
42310,0
32623,0
765,0
47785,1
101488,1
95776,1
50997,1
77410,0
89900,0
75352,0
107158,1
63027,0
11833,0
90170,1
52532,1
78586,0
9330,0
8574,0
88214,1
24145,0
106308,1
70582,0
65531,0
113894,1
69792,0
2591,0
92333,1
15626,0
24745,0
56562,0
105035,1
19332,0
98868,1
50808,1
14579,0
111330,1
93257,1
809,0
9247,0
52909,0
54570,0
66698,0
105347,1
69288,0
98948,1
64396,0
55525,0
19652,0
19377,0
114155,1
61594,1
15286,0
110573,1
81143,0
39948,0
10152,0
88296,1
14014,0
42368,0
56963,0
11825,0
60305,0
26725,0
87418,1
58255,0
104104,1
101834,1
112710,1
80069,0
20291,0
19941,0
10280,0
70396,0
71650,0
6494,0
39493,0
65515,0
58696,0
37843,0
109145,1
53288,1
67005,0
76065,0
56601,0
35130,0
7767,0
92011,1
113131,1
9754,0
18046,0
95587,1
98286,1
42307,0
100199,0
39386,0
51036,0
78157,0
69816,0
24159,0
78588,0
84273,1
75826,0
99098,0
111185,1
71010,0
52130,1
22107,0
11433,0
103137,1
4552,0
85187,0
114044,1
41597,0
24233,0
32584,0
90981,1
64044,0
114564,0
13138,0
54622,0
92881,1
15281,0
61146,0
107190,1
2075,1
76561,0
42977,0
22766,0
105896,1
97127,1
7812,0
2864,0
101493,1
90128,1
87448,1
30128,0
67819,0
37367,0
61229,1
64410,0
87586,1
79307,0
89610,1
24814,0
3986,0
40483,0
36402,0
1167,0
85285,1
86373,0
102305,1
79369,0
72644,1
51589,0
54274,0
107815,1
84890,1
109738,1
34739,0
62844,1
94064,0
47723,0
91484,1
109425,1
36672,0
110949,1
42832,0
98048,1
188,0
78747,0
29139,0
12312,0
73766,0
100407,1
31947,0
89693,1
80497,0
74550,0
1841,0
39818,0
110726,1
36612,0
101336,1
6060,0
16648,0
107742,1
69725,1
66403,0
8701,0
24556,0
74422,0
89018,1
77845,0
4495,0
98651,1
7050,0
67825,0
53337,0
111214,1
74949,0
75148,0
22971,0
1708,0
23750,0
102314,1
104987,1
82311,1
114741,0
15880,1
41050,0
68159,0
15282,0
49919,0
36605,0
56880,0
79166,0
98064,1
111437,1
57815,0
100703,1
34777,0
23578,0
80872,1
44058,0
64802,0
8427,0
68580,0
7237,0
106507,1
98718,0
107758,1
39438,0
89998,1
41915,0
3603,0
104256,1
63373,0
101660,1
89632,1
5426,0
114777,0
38469,0
2460,0
91039,1
61293,0
73827,0
111821,1
74419,0
51034,1
38750,0
86218,1
40125,0
11951,0
96297,1
109674,1
49831,0
7187,1
77113,0
74658,0
90863,0
79339,1
95338,0
51542,0
27123,0
24972,0
99756,1
27932,0
36079,1
18348,0
20051,0
17063,0
21577,0
101008,1
15953,0
89657,1
35744,0
96964,0
80666,0
65383,0
51123,0
15311,0
114320,0
94096,0
66064,0
105737,1
21211,0
94769,1
107542,1
91873,0
46716,0
105237,1
35695,0
37652,0
57119,0
64117,0
37795,0
8695,0
30744,0
98871,1
107483,1
43442,1
108921,1
106113,1
88305,1
77860,0
79774,1
39189,0
54533,0
85130,1
45926,1
2918,0
56187,0
58385,0
25726,0
106260,1
22471,0
39735,0
38089,0
37423,0
41589,0
109536,1
55796,1
8618,0
22480,0
1633,0
73289,0
80638,0
64511,0
9462,0
82552,1
110932,1
89252,1
95407,1
24297,0
27635,0
26789,0
60322,0
18366,0
88674,1
20840,0
24360,0
85730,1
75768,0
786,0
91577,1
46831,0
90192,1
11007,0
41081,0
47986,0
24461,0
109524,1
16791,0
3869,0
83868,1
91746,1
10956,0
21357,0
57056,0
1204,0
77321,0
26135,0
58795,0
23246,0
4037,0
96578,1
37950,0
40347,0
12186,0
17900,0
106673,1
52706,0
70936,0
96373,1
18333,0
1046,0
13855,0
10877,0
50973,0
31217,0
101680,1
56805,1
106711,1
101615,1
12709,0
100999,1
92550,1
28805,0
89175,1
95788,1
19097,0
73987,0
72574,0
88647,1
16091,0
19614,0
59829,0
100010,1
100131,0
14411,0
55794,0
83555,1
95196,0
114204,1
53650,1
45874,0
81368,1
67676,1
64060,1
94563,0
70029,0
89593,0
12233,0
67127,0
82078,1
22142,0
53318,1
114100,1
94312,1
33760,0
93792,1
1374,0
78794,0
62343,0
80111,0
111571,1
48889,0
104926,1
24947,0
109435,1
110267,1
70616,0
27395,0
83247,1
14080,0
102716,1
10311,0
13365,0
15793,0
59424,1
114719,0
69981,0
93837,1
106909,1
35741,0
1738,0
88727,1
86383,1
7356,0
42799,0
25569,0
63421,0
93649,1
111690,1
47424,0
99426,0
83841,1
33420,0
30319,0
25516,0
46933,0
47462,0
106241,1
2546,0
56191,0
8200,0
72315,0
103827,1
47403,1
54330,0
104515,1
99578,1
35316,0
76492,1
14973,0
50464,1
11805,0
89996,1
76638,0
94813,1
53214,0
24863,0
74437,0
52628,0
102361,1
61428,0
82565,1
57895,0
44790,0
8920,0
71693,0
79937,0
80650,0
10764,0
107072,1
84157,1
52892,1
82412,1
886,0
107806,1
15167,0
104643,1
60186,0
31634,1
13314,0
79467,0
3471,0
97607,1
37516,0
67326,0
32065,0
51902,0
56688,0
44157,0
81100,1
2226,0
62329,0
66438,0
12398,0
18209,0
112595,1
2872,0
52986,0
114510,0
23148,0
85029,1
21545,0
37934,1
43972,0
87563,1
18131,0
38267,0
16766,0
13024,0
98407,0
1242,0
69130,0
361,1
58661,0
92501,1
55431,0
76908,0
67913,1
77928,0
4122,0
86816,1
36311,0
32453,0
16133,0
14292,0
2174,0
36493,0
28730,0
70075,1
4930,0
22996,0
90936,1
3307,0
24529,0
96042,1
79835,0
97175,1
65334,0
87320,1
38610,0
78956,0
47780,0
69492,1
43220,0
44383,0
34143,0
181,0
83666,1
41403,0
99183,0
1507,0
82854,1
17301,0
49044,0
48726,0
109682,1
35638,0
73952,0
2327,0
9036,0
38139,0
55864,0
66585,0
63794,1
2770,0
108029,1
3077,0
23320,0
111568,1
105282,1
98584,1
98149,1
46669,0
51636,0
72523,0
48569,1
4442,0
62100,0
77324,0
65330,0
49455,0
60878,0
81414,1
81206,0
56929,1
37033,0
18379,0
17576,0
82033,1
103486,1
9382,0
76189,0
52983,0
27795,0
4234,0
97039,1
82636,1
112748,1
382,0
91151,1
27886,0
103562,1
79872,0
77005,0
5430,0
38459,0
23608,0
65529,0
16499,0
111404,1
60433,0
34526,0
90494,1
21468,0
3648,0
109013,1
97505,1
37199,1
3042,0
36440,0
57163,0
93789,1
83621,1
79546,0
55023,0
79954,0
99723,1
27973,0
96328,1
2741,0
15156,0
53449,0
75046,0
80637,1
65332,0
14648,0
89983,1
60845,0
86812,1
36339,0
25417,0
54994,0
33884,0
64636,0
77404,0
98298,1
78060,0
56611,0
39350,0
93217,1
95036,1
85468,1
104890,1
56404,0
27712,0
51306,0
69423,0
39919,1
111284,1
84532,1
72356,0
103624,1
57516,0
47259,0
58814,0
113687,1
95741,1
262,0
97019,1
91596,1
30355,0
102751,1
47127,0
113130,1
7520,0
82022,1
100460,1
27893,0
98272,1
109954,1
66779,1
46417,0
111877,1
39749,0
91597,1
44369,0
82583,1
99510,1
103838,1
78385,1
80708,0
112465,1
102459,1
114617,0
58638,0
88426,1
28386,0
1774,0
86079,1
42993,0
40299,0
72024,0
98204,1
32320,0
32861,0
37074,0
64407,0
89475,1
27770,0
95670,1
101365,1
71318,0
95197,1
9711,0
55323,0
82135,1
79781,0
12829,0
359,0
106032,1
83379,1
109627,1
56674,0
54212,0
2574,0
76758,0
72048,0
98259,1
86993,1
87984,0
19746,0
58532,0
25096,0
85529,1
33040,0
77785,0
40805,0
50586,1
86031,1
99659,1
30283,0
15592,0
18126,0
50805,1
18299,0
35730,0
35682,0
44810,0
45131,0
74275,0
104905,1
5209,0
38280,0
99555,1
72347,0
91116,1
22164,0
107108,1
72484,1
75834,0
26757,0
57016,0
72914,0
62350,0
102630,1
15784,0
22063,0
94251,1
69501,0
34524,0
1816,0
13525,0
92784,1
25399,0
108883,1
19977,0
102428,1
68348,0
7246,0
12453,0
105875,1
51006,0
25540,0
78800,0
38525,0
4457,0
18786,0
13997,0
84743,1
45319,0
106230,1
55150,0
101520,1
58625,0
82749,1
46223,0
51226,0
19259,0
102468,1
53804,0
80398,1
18533,0
52478,0
57852,0
65026,0
84066,1
32501,0
20516,0
86732,1
59084,0
81902,1
24704,0
64871,1
20875,0
99,0
28783,0
37747,0
26303,0
44975,0
335,0
113038,1
30002,0
94565,1
1035,0
101267,1
18580,0
79304,1
113912,1
73817,0
112394,1
49354,1
58567,1
89917,1
112621,1
46158,0
113694,1
105466,1
83600,1
66499,0
51927,1
106233,1
80635,0
11035,0
68646,0
64820,0
13922,0
73627,0
54317,0
55546,0
71158,1
66098,1
26022,0
99350,0
53462,0
34574,0
11972,0
62026,0
194,0
60300,0
43232,1
11009,0
13496,0
75851,0
43092,1
45826,1
58770,0
107993,1
70502,0
40411,0
7525,0
39246,0
21776,0
90729,1
80313,0
76794,0
96881,1
29859,0
38411,0
45992,1
9619,0
33301,0
80925,1
99248,0
8406,0
36661,0
93409,1
9132,0
85808,1
66750,0
19292,0
49181,1
23799,0
39170,0
29666,0
50031,0
21522,0
94709,1
394,0
21376,0
3757,0
44675,0
94914,1
23466,0
80194,0
6566,0
109873,1
74415,1
67497,1
26633,0
30017,0
37793,1
13063,0
111926,1
38402,0
107117,1
80369,1
75948,0
50189,0
32614,0
78373,0
33416,0
70898,0
54814,0
53180,0
111018,1
97752,1
90384,1
27209,0
80208,0
7574,0
58048,0
26124,0
76765,0
98800,1
97633,1
110304,1
61069,0
98490,0
93893,1
100661,1
38549,1
8584,0
66110,0
63571,0
110507,1
100870,1
42136,0
78427,0
28453,0
57104,0
2573,0
12438,0
30146,0
26872,0
81388,0
97250,1
75724,0
24532,0
12585,0
41174,0
56012,0
80309,0
30095,0
92988,1
47976,0
63351,1
26843,0
73079,0
44143,1
92525,1
77812,0
20096,0
35587,0
96360,1
46668,0
81142,0
103496,1
103967,1
74329,0
107196,1
55641,0
70601,0
79382,0
36121,0
16263,0
8104,0
36066,0
76153,0
26859,0
99709,1
90233,1
10362,0
50763,1
93172,0
59446,0
42294,0
30560,0
89866,1
51516,0
12179,0
36677,0
98771,1
84109,1
532,0
22248,0
113113,1
15288,0
69241,0
88719,1
9629,0
103756,1
94204,1
706,0
93451,1
110052,1
9963,0
69361,0
64861,0
29104,0
70988,0
21860,0
95685,1
46520,0
98380,0
40487,0
31327,1
17618,0
110730,1
114503,0
108973,1
77895,0
35839,1
7817,0
58384,0
19134,0
17473,0
90645,1
14046,0
111243,1
108940,1
75394,0
110080,1
95963,1
18258,0
82739,1
104726,1
106741,1
98567,0
96500,1
7113,0
39001,0
42043,0
51628,0
9883,0
33365,0
57689,0
103879,1
68703,1
25574,0
46601,0
35409,1
98334,0
39506,0
20319,0
70146,1
5486,0
63970,0
111046,1
14302,0
56167,0
9839,0
34197,0
12217,0
7912,0
957,0
61590,1
68956,0
12027,0
3619,0
113602,1
66848,0
34259,1
73002,0
108849,1
22845,0
70455,0
81874,1
93755,0
102631,1
5597,0
39135,0
91721,0
48446,0
100037,1
67670,0
45754,0
34696,0
101805,1
28556,0
1326,0
23084,0
22385,0
93115,1
79051,0
86567,1
71488,0
25216,0
63766,0
88138,1
28666,0
61913,1
23097,0
106754,1
86728,1
10747,0
18121,0
80122,0
26794,0
56198,0
22160,0
7291,0
96689,0
84004,1
7796,0
38415,0
80856,0
25180,0
60788,0
46960,0
20262,0
52067,0
18196,0
16324,0
45531,0
51235,0
57741,0
8981,0
35864,0
52856,0
78790,0
67170,0
37201,0
2960,0
112873,1
7800,0
42722,0
77560,0
5963,0
75651,0
45657,0
85022,1
21316,0
5293,0
108240,1
5721,0
112702,1
26368,0
108540,1
57535,0
25788,0
41559,1
52555,1
48199,0
30435,0
21575,0
96324,1
62597,0
90592,0
8691,0
97425,1
5529,0
17600,0
50787,0
52011,0
66568,0
2193,0
15968,0
60009,0
34691,0
67101,0
64151,0
55800,0
101548,1
5813,0
62977,0
59082,0
25141,0
16249,0
62936,0
8896,0
81959,1
12706,0
100331,1
28523,0
78783,0
16446,0
18220,0
98714,1
37607,1
64611,0
110239,1
8343,0
74608,1
27042,0
60263,0
29461,0
73870,0
38662,0
55262,0
32728,1
35562,0
24308,0
45599,0
99474,0
38372,0
66208,0
23633,0
69002,0
24380,0
5667,1
23211,0
37058,0
45542,1
12945,0
34407,0
112032,1
53381,1
21349,0
105207,1
85387,1
91214,1
64306,1
47213,0
18251,0
109433,1
13791,0
63028,0
26769,0
1435,0
101545,1
59725,0
85785,1
64294,0
102046,1
61504,1
11439,0
90923,1
36024,0
91183,1
36406,0
4172,0
112555,1
42752,0
91956,1
64130,0
87477,1
101262,1
52078,1
69991,0
14704,0
1347,0
69566,0
4633,0
94192,1
108151,1
99024,0
55073,0
31890,0
96567,1
18599,0
14727,0
36239,0
36268,1
7456,0
39512,0
53172,1
57804,0
109568,1
43721,0
13794,0
8735,0
44148,0
3311,0
67250,0
12539,0
51642,1
60525,0
91894,1
77702,1
38187,0
91253,0
55742,0
37147,1
77143,0
103227,1
61437,0
33425,0
23055,0
5273,0
108690,1
40312,0
33836,0
30563,0
20116,0
1475,0
22281,0
57748,0
6342,0
74057,0
48586,0
30684,0
51179,0
54642,0
113927,1
112751,1
2476,1
12122,0
98886,1
14251,0
78978,0
79403,1
53328,0
40785,0
94048,1
98984,1
84500,1
68112,0
68551,0
107631,1
16051,0
72051,0
32429,0
63376,0
103218,1
94892,1
75012,0
15710,0
79184,0
53793,1
72825,0
2252,0
94762,1
85175,1
17899,0
105884,1
33277,0
31098,0
33229,0
69206,0
5568,0
50428,0
73919,0
98627,1
108739,1
8228,0
79375,0
13501,0
8395,0
75030,0
108802,1
60686,0
78721,0
37919,0
30907,1
22386,0
38137,0
11908,0
4983,0
94823,1
102533,1
49419,1
84584,1
66167,0
22122,0
9887,0
17406,0
101060,1
34659,0
53201,0
2182,0
77224,0
4152,0
18447,0
78841,0
104270,1
30858,0
77419,0
71193,0
20970,0
34140,0
87183,1
36229,0
50690,0
21668,0
101347,1
3931,0
102491,1
46234,0
33124,0
24467,0
67650,0
111024,1
106069,1
93509,1
1472,0
25071,0
69071,1
5265,0
80164,0
17841,0
104351,1
78298,0
68405,0
43509,0
84040,1
71471,0
63822,1
108167,1
21421,0
5798,0
28627,0
47244,0
42256,0
51252,0
112612,1
89240,1
100050,1
96379,1
68845,0
53920,0
95595,0
27260,0
105265,1
84400,1
15758,0
35922,0
10220,0
2272,0
84863,1
32295,0
89453,1
29173,0
53069,1
59766,0
8056,0
96446,1
42604,0
56091,0
107272,1
27200,0
54131,0
28506,0
72137,0
85326,1
42481,0
3966,0
30839,0
39252,0
109468,1
45317,1
51385,1
19158,0
98541,0
7004,0
16467,0
1815,0
18784,0
106357,1
8562,0
26613,0
14560,0
33571,0
71342,0
40513,0
4447,0
66293,1
15102,0
20656,0
71549,0
98730,0
101328,1
14412,0
90453,1
20645,0
111030,1
11420,0
19610,0
52219,0
16454,0
89548,1
75225,0
104617,1
78502,0
47656,0
42062,0
75659,0
41440,1
42188,0
93345,1
84612,1
84204,0
88074,1
48476,0
114125,1
76899,0
7243,0
73540,1
4192,0
43737,0
61629,0
101672,1
70973,0
62988,0
43505,0
39286,0
30973,0
20329,0
21874,0
35174,0
97315,1
110623,1
60843,0
75992,0
87510,1
90219,1
113565,1
1053,0
5610,0
12015,0
36868,0
12699,0
19834,0
49253,1
90962,1
59157,0
102804,1
103104,1
47841,1
76826,0
59623,0
86941,1
99244,0
22300,0
28062,0
64735,0
71126,0
94814,1
93406,1
58569,0
97934,1
29522,0
4512,0
57053,0
63674,0
110258,1
97475,1
110994,1
16434,0
62876,0
28220,0
111746,1
22963,0
63274,1
77155,0
63469,0
13261,0
16767,0
25051,0
51995,0
51026,0
55613,0
110205,1
41557,0
46410,0
29075,0
26461,0
55832,0
8604,0
95870,1
16185,0
93676,1
2747,0
65571,0
104418,1
25467,0
6843,0
77927,0
63742,0
7001,0
27381,1
98691,1
37394,0
45176,0
39641,1
95385,1
43713,0
17944,0
16116,0
34584,0
54159,0
18165,0
106007,1
85060,1
101283,1
111279,1
12371,0
89291,1
102243,1
88873,1
104382,1
92734,1
87192,1
40714,0
109743,1
5833,0
43863,0
24636,0
58353,0
67244,0
76922,0
62828,1
56372,0
68610,1
98262,1
90603,1
24641,0
859,0
8068,0
39501,1
66615,1
31200,0
13095,0
79453,0
41088,0
108896,1
85726,1
34213,0
101579,1
2954,0
97202,1
34345,1
55996,0
17534,0
1850,0
39509,0
25075,0
100145,0
34406,0
15405,0
64728,0
73646,0
57771,0
61779,0
67161,1
102702,1
89795,1
97276,1
4112,0
36915,0
81969,1
9162,0
38773,0
54618,0
66349,0
91620,1
31580,0
101607,1
13102,0
100743,1
41466,0
58135,0
71978,0
107556,1
90702,1
84408,1
45106,0
92527,1
97626,1
98240,1
69851,0
26322,0
24878,0
89672,1
72167,0
99512,1
94605,1
935,0
25262,0
23625,0
80867,1
50830,0
103915,1
97458,1
20184,0
43275,0
36740,1
91132,0
58083,0
47459,1
85288,1
48975,0
2849,0
69113,0
24559,0
55225,0
61402,0
46642,0
53385,0
83639,1
112182,1
46479,0
109634,1
23324,0
94342,1
30286,0
69859,0
107002,1
35583,0
55608,0
42592,0
58219,0
13764,0
773,0
41794,0
16780,0
107813,1
53416,0
49587,0
73857,0
51643,0
97492,1
83361,1
113950,1
25484,0
35708,0
70452,0
18449,0
95492,1
2762,0
10223,0
21112,0
89282,1
76428,0
74459,0
26338,0
39385,0
94374,1
16544,0
110552,1
50067,0
9672,0
30624,1
3232,0
89216,0
32104,0
20467,0
14626,0
12799,0
43460,1
3221,0
32533,0
104127,1
48972,0
45352,0
99820,1
52445,0
100143,0
80870,0
35494,0
72674,0
33395,0
27604,0
82598,0
114007,1
98921,1
87506,1
64226,0
33891,0
13951,0
113878,1
80476,0
1256,0
53237,1
58563,0
4808,0
49759,0
92229,1
23838,0
28653,0
51682,0
103018,1
24598,0
76670,0
24977,0
78576,0
79446,0
100300,0
53240,0
94142,1
64455,0
48348,0
10127,0
76985,0
51470,0
6755,0
91761,0
9563,0
51233,1
51499,0
49792,0
88076,1
40990,0
27650,0
75373,0
109257,1
55229,0
56897,0
60927,0
7833,0
46164,0
83242,1
10991,0
114422,0
62394,1
20064,0
15278,0
48603,0
79008,0
43980,0
32378,0
28508,0
31668,0
5031,0
87871,1
44736,0
50112,1
95244,1
8532,0
22961,0
99382,0
110271,1
57607,0
70838,0
70212,0
7543,0
10012,0
89037,1
86955,1
87243,1
24477,0
63166,0
68429,0
5521,0
87966,1
95203,0
111723,1
15532,0
17802,0
69328,0
35356,0
1553,0
91743,1
75161,0
21013,0
83146,1
72588,0
82873,1
43359,0
30676,0
19523,0
69476,0
40941,0
8495,0
51389,1
103434,1
98645,1
107105,1
100271,0
69321,0
40060,0
114185,1
70013,0
109785,1
51919,1
46806,1
70921,0
54407,0
10742,0
28364,0
93323,1
2082,0
8085,0
22415,0
33948,0
103000,1
10798,0
75843,0
78628,0
44424,0
114654,0
73192,0
34897,0
84504,1
61398,0
89212,1
60011,0
84173,0
41807,0
110891,1
29532,0
67606,0
104203,1
36952,0
39674,0
18520,0
69801,0
821,0
37588,0
78272,0
94411,1
19824,0
92936,0
112377,1
84166,1
79053,0
20000,0
13038,0
44105,0
42928,0
50456,0
101818,1
113363,1
28575,0
71017,0
85483,0
18184,0
93832,0
61589,0
112746,1
111718,1
16658,0
29060,0
59560,1
79535,0
20921,0
41087,0
97139,1
114028,1
269,0
4647,0
68061,1
26230,0
32841,0
26938,0
92679,0
4834,0
80217,1
27428,0
1506,0
31224,0
4599,0
99888,1
95281,0
8871,0
15124,0
39612,0
14786,0
57567,1
104313,1
55764,0
3670,0
69265,0
10055,0
97713,1
71472,0
40977,0
110915,1
83278,0
22658,0
50887,1
77342,1
29546,0
56371,0
77892,1
54288,0
92627,1
33757,0
74564,0
98592,1
21252,0
61703,1
97320,1
108730,1
55496,0
35901,0
79068,0
38979,0
29231,0
50913,0
65910,0
69093,0
33445,0
64005,0
59409,0
81221,0
73274,0
69568,1
99397,0
110615,1
49639,0
104207,1
98141,1
102673,1
1340,0
9979,0
113538,1
10548,0
1886,0
101624,1
27951,1
25665,0
52510,1
81622,0
83289,1
71407,0
100762,1
104167,1
13283,0
58747,0
20113,0
108918,1
92558,1
109947,1
67212,0
44307,0
10662,0
16958,0
49947,0
30132,0
4,0
22784,0
91258,1
83218,1
49628,0
51620,1
12375,0
41514,0
94651,0
49561,0
620,0
76967,0
51446,0
88065,1
11077,0
17300,0
63374,0
68101,0
91324,0
4510,0
112199,1
60529,0
23038,0
89436,1
7864,0
79055,0
15033,0
52708,0
13998,0
105840,1
112328,1
15526,0
46579,0
108428,1
74439,0
12215,0
92821,1
64017,0
46759,1
37070,1
52714,0
13396,0
38917,0
27126,0
71522,0
22199,0
32730,0
55619,0
99266,0
22444,0
92614,1
83692,1
59611,0
70372,0
22094,0
22580,0
375,1
96430,1
15118,0
74271,1
89500,1
69309,0
101933,1
69264,0
21496,0
79861,0
98977,1
24433,0
48037,0
82315,1
88239,1
51437,0
63193,1
70583,0
61129,0
5672,0
72430,0
56331,0
34905,0
31957,0
22554,0
78826,0
31343,0
107243,1
65845,0
19200,0
109362,1
63257,0
51763,0
44037,0
24113,0
80230,0
80200,0
59931,0
6917,0
73924,1
11746,0
27902,1
47052,0
15192,0
114723,0
25404,0
80692,0
99114,0
21558,0
105861,1
74302,0
13324,0
27379,0
55551,0
59935,0
11189,0
29252,0
69213,1
106039,1
42155,1
78919,0
1707,0
79466,0
1049,0
33634,0
107052,1
54079,0
38092,0
84020,1
89977,1
62602,0
102393,1
64066,0
99079,0
51451,1
87945,1
42176,0
103943,1
41171,0
38448,1
97468,1
3443,0
11398,0
100480,1
7012,0
18286,0
79888,0
1467,0
106836,1
42667,0
71308,1
103991,1
846,1
99624,1
98422,0
49975,1
61258,1
51673,0
1067,1
111578,1
95090,1
24931,0
55520,0
15347,0
100313,0
32756,0
6995,0
38594,0
7412,0
99412,0
79438,0
3996,0
32852,0
83643,1
54268,0
25022,0
36542,0
19344,0
69055,0
83182,0
10084,0
768,0
21915,0
34329,0
101689,1
98403,0
83029,1
40010,0
88842,1
15804,0
26192,0
16490,0
25162,0
69971,1
85706,1
5125,0
81044,0
111668,1
7405,0
110663,1
29677,0
19508,0
105823,1
99343,0
19743,0
114177,1
85141,1
97026,1
84132,1
72399,1
107550,1
50932,1
95826,1
42689,0
60286,0
36828,0
93152,1
26668,0
113619,1
82918,1
55388,0
1840,0
103994,1
472,0
15855,0
65977,0
78880,0
98899,1
2974,0
109584,1
77676,0
89072,0
31489,0
5663,0
58912,0
56484,0
41348,0
114114,1
43086,0
48409,0
40920,0
62689,0
85137,1
84845,1
97897,1
90668,0
25438,0
77873,0
67079,0
85579,1
36763,0
57539,0
103313,1
60298,0
74485,0
63791,0
18189,0
110983,1
83368,1
65399,1
89674,1
15608,0
83037,1
80574,0
106516,1
100470,1
69665,0
83052,1
96086,1
3565,0
74791,1
27224,0
44934,1
14288,0
11171,0
11802,0
68422,0
77296,1
7434,0
75545,0
53995,1
63483,0
73880,0
45798,0
26908,0
80542,0
3885,0
12188,0
97801,1
76079,0
56217,0
30950,0
105372,1
59509,0
47813,0
86584,1
72289,0
106963,1
48989,1
60995,0
71821,0
39146,0
28819,0
56344,0
71516,0
10624,0
60658,0
49564,1
48701,0
87995,1
2909,0
81026,1
4283,0
7334,0
15291,0
43924,0
77870,0
88396,1
80543,0
90777,1
87895,1
28723,0
83133,1
17247,0
106708,1
67401,1
92509,0
47782,0
30945,0
64172,1
29042,0
33442,0
17034,0
97849,1
102301,1
71708,1
111627,1
4869,0
40118,1
104111,1
31593,0
85598,1
106837,1
42372,0
17441,0
105728,1
16623,0
6916,0
58631,0
87820,1
111495,1
109554,1
42429,0
67641,0
23763,0
32661,0
3310,0
38285,0
110790,1
87137,1
67358,0
58758,0
108848,1
57520,0
68285,0
58001,0
30626,0
82903,1
3868,0
63231,0
40712,0
53645,0
112116,1
19649,0
7110,0
67882,0
109561,1
14276,0
41605,0
92283,0
78059,1
1780,0
76685,0
71118,1
44875,0
102639,1
42524,0
53234,0
2165,1
79300,1
1630,0
56685,0
103488,1
96102,1
51789,1
8426,0
5416,0
23054,0
54947,0
87823,1
36057,0
44755,0
94476,1
93300,0
32641,0
68129,0
53459,0
98824,1
66323,0
94543,1
5943,0
88066,1
88403,1
34827,0
102272,1
92322,1
19103,0
47721,0
19721,0
54243,0
103124,1
91634,1
24338,0
100012,1
107924,1
62852,0
20049,0
56243,0
94535,1
82084,1
12313,0
24923,0
11329,1
14145,0
85630,0
65335,0
31943,0
79411,0
63247,0
58964,1
51548,0
61240,0
95279,1
74586,1
21451,0
45893,0
4093,0
67159,1
39384,1
50663,1
96626,1
31431,0
5658,0
38287,0
54154,0
