,댓글,악플여부,출처
36923,조지아 주지사도 똑똑하네 조지아는 오직 합법적인 표만 있다고 했지 트럼프 부정선거 주장이 맞다는 말도 안했고 바이든 당선이 맞다는 얘기도 안함 재검표 해서 트럼프 말이 맞아도 안전하고 재검표 했는데 민주당승으로 나와도 안전함ㅋㅋ 제갈량급이노,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34036,httpswwwaveragesalarysurveycomsweden미국달러로 바꾼 스웨덴 연봉인데 저정도 연봉으로 스웨덴 물가 버티려면 저 뉴스기사 나온것처럼 마트에서 해결봐야돼 가구도 조립식가구가 인기있는 이유가 완제품은 수고비 겁나 붙는다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35144,돈은 거짓말 안한다고 하죠 미국 금융가 새끼들이 바이든 밀기로 작정했으니 조선 금융쟁이들도 바이든 당선을 확신한다고 봄근데 저긴 미국애들은 자유와 정의란 가치를 위해 얼마든 피를 흘릴 각오가 된 새끼들이란 점에서 트럼프가 이길 것으로 보임ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40527,일단 저런 애들학력경력부터 조사해봐야함도울 표창원 타블로 유병재 이근 같은 애 아님저쪽 문화권력 언론권련 애들 시리즈물미국 코민테른 제수이트 pc충애들과 상관없는지도 봐야함그리고방송사부터친중친북친공 87체제 시다바리Cj emn tvn애들이네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32149,티켓값은 15만원 다른 부가적인거 포함한 금액이 27만원인거 아니냐 코로나때문에 대관료는 그대로인데 관객 수는 줄어서 티켓값 오른거라고 생각했는데 그리고 9시부터 시작해서 새해 같이 맞이하는거면 최소 3시간일텐데나만 그럴 수 있다고 생각했나봐,,./data\인사이트.csv
36403,ㅋㅋㅋㅋㅋ븅신 공산당 새끼들이 한국에서 괜히 예행연습해서 그럼ㅋㅋㅋㅋㅋㅋ이런 사건이 하나 터져야지 긴가민가하고 어영부영넘어가는 거지ㅋㅋㅋ이미 유사사례 봐서 긴장하면서 보고 있는데 똑같은 수법으로 더 허술하게 조작해대는 데 이게 먹히겠냐ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42379,통상 우편투표는 투표일 마감시간까지 도착해야 하고 주 선거법의 세부규정은 주 의회만 바꿀 수 있다고 헌법에 명시돼 있는데 펜실베니아 주 대법원에서 3일 후까지 도착해도 된다고 맘대로 바꿨다고 한다 노스캐롤라이나는 선거위원회가 좆대로 연장했다고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40378,딱 보면 손해볼짓 절대 안하는 타고난 장사꾼이던데 ㅋㅋㅋ 방송에서보면 남한테 도움주고 그러는것도 생색 ㅈㄴ 냄열심히살고 재능도 많고 나쁜사람은 아닌데 약간 ㅂㅈ스타일의 좁은 마음 자잘한 질투같은게 있음그러고보니 ㅅㅅ 할때 벌려주는 쪽인가 보네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29151,흠 스님이라고 꼭 구시대적으로 살아야하나 석가모니께서도 몸이 힘든 수행은 필요없다지 않으셨나 스스로 깨닳는것이 중요하지 그 과정이 꼭 단절된 삶을 살아야하는것은 아니라고 봄 하지만 그럼에도 속세를 떨치지못하고 무소유를 실천하지 못한점은흠별로네,,./data\인사이트.csv
40691,ㅋㅋㅋ 바이든 살아남는법 ㅋㅋㅋ1 한국방문2 노란리본달고3 부엉이 바위 성지순례4 전라도에 들러서 억지로 홍어 처먹고 ㅋㅋㅋㅋ5 눈물콧물 질질 짜며 김어준 방송 출현6 촛불들고 광화문에 혼자 서있기순서대로 하면 무적권 바위든 살아난다 ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31720,진짜 어쩌다 사람들 인식이 이렇게 되었는지 남녀 평등이란게 서로 똑같이 하는게 진정 평등이라고 생각하시는건가요 여자남자 남자여자는 다릅니다 평등이란 서로 부족한 부분을 맞춰 균형을 이루게 하는것이지 뭐든 똑같이 하는건 평등이 아니라고 생각해요,,./data\인사이트.csv
41603,일베도 마찬가지임조금 아까 일본에서 82년생 김지영 읽고있는 사람봤다고 글올라와서 일베갔는데첫댓글이 한국년이라고 댓글달렸음그런데 글작성자가 82년생 읽은 사람이 남자였다고 댓글다니까짤방운지함httpswwwilbecomview11300529179,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40711,요약해보면 많은 주에서 의심해볼만한 정황이 잡혔고 아직 확실하지는 않지만 대법원 판결을 기다려야 할 정도의 사안인 것 같다 미국의 민주주의를위협하는 세력에게 이번 기회로 뭔가 보여줘야 한다 뭐 이런 내용이다다른 게이들도 볼 수 있게 좀 복붙해라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33426,아이 낳으면 저 잔소리가 끝날까 아니다 둘째는 언제 낳냐가 시작된다 둘째 낳으면 끝날까 아니다 잘사는데 셋은 낳아야지 한다 저 오지라퍼들은 끝이 없는것같다 애가 없던말던 애가 있었는지 없었는지는 궁금해 할수 있는데 더 나아가지는 말아줬으면 좋겠다,,./data\인사이트_ent.csv
38845,tv조선 이새기들도 오늘 오전 방송 나오는데 멜라니아 이혼 고려중 자막 처내보내더라 ㅋㅋㅋ 어제 저녁에 트위터로 글까지 올렸는데 오늘 오전에 자막 처 내보내는거 보고 깜놀 사실 확인 조차 안하는거 같음 모 측근들도 다 등돌린다고 하고 기가 차더라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
30969,이스라엘 교육법이 그렇지 대략 1ㅈ2년 고등학교 졸업하면 대학 생각하지말고 여행을 보낸다고 근데 내가 해보니깐 이게 정답인거 같더라 이걸 하면서 과연 내가 공부로 해서 할 삶인가아닌가의 깊은 고심을 하게되게함 근데 우리나란 ㅈ같은 군대가 잇지 ㅎ,,./data\인사이트.csv
40245,httpswwwgooglecomampswwwchosuncominternationalus20201108FV2YBV4L7ZHVHD2G3CF2HR6W4E3foutputTypeamp좆럼프는 끝났어이미 레임덕상태고조만간 추하게 도망칠텐데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37785,특히 개표소에서 좌파가 득세한 카운티 개표소에서 공화당 감시관을 쫓아내고 즈그들끼리 개표를 한거는 정말 큰 문제다 이건 분명 관련자들 처벌 받을거고 이걸로 그 주 자체의 선거를 무효화 시키는 근거도 될 정도로 정말 큰 범죄다ㅡ 이거 링크 가능하냐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43209,나도 이번에 폭동보고서 총몇개 샀는데 차라리 사람들 죽더라도 내전이라도 났으면 좋겠다불과 10년전과 비교하더라도 미국 개판되버림 상식 법규 절차라는게 무너져가고 떼법무식하고 목소리만 큰 히스페닉 깜둥이들이 제일 잘하는거으로 사회가 망가져가고 있음,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38899,중국은 바이든 안되믄 진짜 공산당 망하고 나라 분열될 조짐이라 돈이라는 돈 다 쏟아부었을거라 본다 바이든 공약보면 중국 다자간 압박이라 하는데 이거 실현 될거라 봄 다시 북한조지기로 돌아갈거임 나는 왜 트럼프 재선 될거 같다고 느낌이 온다만 자꾸,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
39445,우리꺼 ㅋㅋㅋㅋㅋㅋㅋ우리꺼라서 2년 동안 최저시급도 안 되는 군대 끌려가서 좆뺑이치고 오냐 ㅋㅋㅋㅋㅋㅋ자민족의 통제를 받든타민족의 통제를 받든통제를 받는건 마찬가지야 ㅋㅋㅋㅋㅋㅋㅋ오히려 타민족의 통제를 받는게 나은 경우가 허다하지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38238,오하이오 재미교폰데 지금 미국 현지는 바이든 당선날 축제 몇개 한거 빼고는 조용함 대부분 사람들은 걍 자기들 할일하기에 바쁘고 부정선거 어쩌니 하는 사람들은 한국 박근혜 데모 하는사람처럼 그냥 일부 극성 지지자만 그러는거 일베에서 심하게 과장된거다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
29362,일단 주인이 아니면 친구건 뭐건 객이고 주인은 손님을 접대하는게 맞다 단 잘 놀고 많이 어지럽혔다 싶으면 예의상으로라도 도와줄까를 물어볼수도 있고 주인은 대개 처음엔 사양을 한다 주인에게 묻지않고 제 마음대로 식기 등 기물을 만지는 건 결례가 된다,,./data\인사이트.csv
37197,저 화물차 운전하는 것들 그럼 그 전까지는 판스프링이 떨어지든 말든 신경도 안 쓰고 지들 화물만 신경썼다는 얘기네 ㅋㅋㅋㅋ 진짜 뻔뻔하고 낮짝부끄러운줄 모르는 인간 XXX들이네 저러니깐 화물차 운전자들이 다 욕을 쳐먹지 천하게 대우 받아도 싸다 싸,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34113,주5일 토요일에 배송못한거 월요일에 몰아하려면 더 죽어나간다밀린거 배송하느라 더 미친듯이 뛰어다닐테고시간내에 못한건 또 다음날로 다다음날로 계속 미뤄지고2일이면 받아볼수있었던 택배가 45일은 걸리겠지택배비 조금 올리는건 이해하는데 저건 시발 아니지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37470,httpswwwrightjournalismcomnavyvetallegedthattheentireelectionfraudwasmonitoredbytrumpfederallawenforcementfromascifonelectionday자세히 봐라사실이다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37672,대단히 착각이 심한 경우가아직 정확한 증거가 나오지 않았으므로 거짓말이다란 주장임그건 니 상상과 방구석 논리로 해결하는게 아니라법정에서 다투는거임아직 법원이 결정하지 않았으면 모른다가 정상적인 인간의 답임증거가 나오지 않았으므로 죽일놈이다가 아니라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43011,한국 ㅡ 상비군 60만총 한자루 없는 예비군 300만미국 ㅡ 상비군 140만 예비군 80만민병대로 돌변 가능한 시민 2억명ㄹㅇ 보병 끼리만 싸움 붙여도 상대가 안됨미국은 방어전만 해도 씹 넘사임 ㅋㄱㅋ중국 인민웨이브도 사실상 미국인들 뭉치면 깨갱임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43224,1 링컨이 니거 해방시킨건 자유 평등같은 달달한 이유 때문이 아님 남부와의 전력열세를 극복하기 위한게 가장 컸음2 그리고 흑인이 저 모양인건 인종 자체의 문제보다는 정치적 이유로 저런식의 문화를 갖게 되도록 유도된게 큼 배후는 물론 좌파 새끼들이고,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40668,진짜 ㅅㅂ ㅋㅋㅋㅋ 전에도 트럼프가 되야 페미잡는다 개소리 싸지르더니 응 미투열풍pc주의는 더 열심히 중국 조진다더니 그래서 조져졌노ㅋㅋㅋㅋ 북폭한다던 김정은은 나의친구 현명한사람ㅋㅋㅋㅋㅋㅋ 코로나 하루 몆만명씩 확진ㅋㅋ 본인도 확진ㅋㅋㅋ 엌ㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40724,현실적인 가능성 재개표후 민주당 사전투표 성향이 우세했던것이 맞고부정개입이나 우편 복수투표는 사실이 아닌 것으로 드러났다미연방대법원은 도날드 트럼프 전 대통령의 소송을 기각하였다조 바이든 대선후보는 선거인단 306 명을 확보하여 연설준비를 계획하에있다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40398,폐업하는 마당에그 폐업하는 식당에 카메라 부르고 지인 불러서 방송분량 뽑는거보고저럴 정신이 있나 싶더라자길 그릇이 큰 여유로운 사람으로 포장하고 싶었던걸까방송에선 폐업해서 동정을 받을려고 하지만 실상은 건물도 있고 고급아파트 사네존나 위선적으로 보인다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32006,방탄소년단과 아미덕에 컸으면 그러는거 아니다빅히트 그러다 훅간다10대팬만 있는것이 아니고 20대나 30대 팬도 있을텐데 그리고 10대라도 계산빠른 애들도 있을텐데 팬알기를 바보로 알았으니까 합콘티켓값 27만원이나 받았겠지 아무리 물가올라도 이건 아니지,,./data\인사이트.csv
40274,민주주의는 다수가 결정한 룰과 프로세스다 선거권있는자가 직접 투표한 투표지를 선거기간 내 개표한 결과만 보면 된다 짱께 북괴것들이 전산에 개입하거나 한국산 개표기로 유권자 투표수를 조작했던 한국 선거가 부정선거듯 1850년생이 투표한 투표도 부정선거다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43302,잘 나와야 80프로가 아니다미국은 나 선거하겠다 하고 사전등록후 투표하는시스템이라100프로 가까이 나와도 이상할게없다물론 넘으면 문제다투표할 마음이 없는 사람은 걍 등록조차 안하기 때문에 포함이 되질않음그리고 나도 물론 짱퀴벌레 묻은 부정선거라고 생각함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32260,코로나인데 그냥 콘서트 다 열지말지 다들 ㄷ 여기깐 소속사나 여러사람들이 어 저기도 여네 우리쪽도 열어볼까 이러는거임그와중 티켓가격뭐임 그리고 미국도 코로나 확진자 천만명 인데 1단계로 낮춘 우리나라도 미친거임 기준을 높혔다 한들 15정도라도 하지 ㅉㅉ,,./data\인사이트.csv
30147,아무리봐도 마피아 게임한걸 비판하거나 뭐라하는 내용은 없는데 왜 죄다 죄가없니마니 하는거지 ㅋㅋ 국가대표 선수들도 대거 양성반응 나왔다고 기사가 이전에 떴었고 그뒤로 원인중에 하나가 마피아 게임의 가능성이 있으며 추가 환자가 나올 우려가 있다는게 핵심인데,,./data\인사이트.csv
41165,한국의 이른바 자칭 언론이라는 것들이 선택한 단어는 부정선거가 아닌 선거불복트럼프 이미지에 먹칠을 하고 바이든 당선 확실 식으로 분위기를 몰아가는 전통적인 그짝 애들 수법이지모든 자칭 언론들이 일사불란하게 움직이는 걸로 봐서는 어디선가 지령이 떨어진 모양,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35115,왜 그렇게 화가 나 있나 뭐가 불편한가지금 나오는 증거들은 누가 만든 것이 아니라 폭발해서 나오는 것들이다실질적인 더 명확한 증거들은 오픈되지 않은 것 같다그리고 지금은 여론전이다 you라면 어떻게 할 것인가상대방은 총공세 시멘작업해서 마무리하려고 하는데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37131,판스프링을 규제하지말고 안전하게 만드는걸 제안해야지 판스프링없으면 쟤네 말대로 더 위험하다요지는 판스프링을 불법으로 만들게 하지말고 안전하게 만들고 필수로 장착시키도록 법을 개정해야되는거지무조건 안된다고 하면 진짜 탁상행정이지 필요한건 안전하게 개정해야지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
43349,그러게말이야 56년전만 해도 좀 팩트로 얘기하는 사람들도 많고 했는데 이제는 정말 유투브만 보고 세상을 다 아는냥 행동하는 할배들밖에 안남았다 슬프다 일베가 이리 되어버려서 이런글이 수백베 받을동안 저격도없고 이미 저격할만한 똑똑한 게이들은 다 떠나갔나봐,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
41592,원래 피아식별이 가장힘들다일베도 윤석열 까다가 빨다가 까다가 빨다가 하고있고언제는 볼튼 ㅈㄴ 빨다가 볼튼이 볼턴 회고록 트럼프 시진핑에 재선 도와달라 간청했다BBChttpswwwbbccomkoreannews53091029시진핑과 뒷거래 했다니까 오지게 까임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35062,고대 그리스 이래 사기선거 유혹은 강했고 슬금슬금 자행되었다피튀기는 야만시대에 권력쟁탈전에 피흘리는 것보다 쉬우니 얼마나 편한가그러니 자유민주체제 수호위해 사기선거를 철저 차단 외는 방법이 없다대만처럼 당일투표만 하고 일본처럼 후보자명 수기투표만하면 지킨다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33192,그래요 내 주변 20대 들은 다 100만원 호가하는 운동화에 항상 최신폰에 넷플릭스 유튜브 정액제에 데이터 무제한에 술만 잘 사먹고 커피도 매일 사먹고 하던데요 어디 거지 동네 취재하셨나봐요 아 요즘은 20대도 첫차로 중형차 밑에는 고민도 안하던데요 ㅋㅋㅋ,,./data\인사이트_biz.csv
35846,ㅋㅋㅋ 매브니로는 장교임관 못해 늙은아하물며 장성 혹은 장기간 복무하고 선발된 군인들이나 근무하는 펜타곤에서 기밀 빼돌릴 리가 ㅅㅂ ㅋㅋㅋ그리고 트럼프가 매브니 재개했다는 뇌피셜은 또 어디서 줏어들음이래서 너같은 좆무식 국졸 새끼들은 인터넷 못하게 해야 함,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
35841,시발 나도 한때 다문화 선동하는 유명인사새끼들 스크랩하다 포기했다어찌된게 기사에 나왔다하면 518다 다문화 옹호하더라그래서 스크랩 하는게 의미가 없어서 이번에는 다문화반대하는 유명인사 기자 단체를 스크랩했는데 대한민국에서 손에 꼽을정도그것도 의미없어서 포기,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38264,ㄹㅇㅍㅌ 대법원 공화당 6 민주당 3 ㅋ트럼프는 걍 한달만 버티면 이기는데 왜 거짓말 사기 부정 투표 따위에 굴복함 ㅋ수조원 재산에다 나 같아도 걍 변호사들 100만명 사서 느긋하게 부정 투표 소송이나 하나씩 걸고 한달 버티다 당선후 승소 현금회수 개꿀 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37836,디트로이트가 어떤덴지 검색해보면 놀랍다과거 자동차산업으로 번성했던 곳이지만 지금은 미국 도시중 살인사건 톱이고밤이면 누가 얼마나 죽어나가는지 알수가 없는 미국내 남미같은 곳이다평당 가격이 2달러였을 때도 있을 만큼 저주받은 도시였지지금은 땅값 마니 올랐을듯,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42865,이러쿵 저러쿵 할 필요없어트럼프가 아직도 미국 현대통령이지대법원으로 가져가겠다고 했으면 가는거다보수대법관들이 우위를 점령해서 트럼프가 유리보수적으로 법률를 해석해서 유리한거다부정선거 증거가 차고 넘칠데에는 대법원 전원 일치로 하원에 넘겨질 확률이 많아 보인다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33936,야 2500원은 대량계약이잖아일반인이 보낼때는 5000부터 스타트다2500이 싼거같아도 한번에 수십개씩 수거를 하니까ㅈㄴ 비싼것도 아님택배 기사들 부부끼리 하는 경우도 많은데 그런경우 600씩 가져간다혼자하는 사람들도 못해도 400임뺄거 다뺴고 순수익이 그래,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38113,짱개는 자본으로 미국이랑 경제겨루기 하는거고러시아는 전세계 내전개입에 미국하고 안낀곳이 없는데재래식 뻥튀기2위면은 왜 유럽중국미국일본이 뭔일 있을때마다 러시아에 한마디도 못하냐 ㅋㅋㅋㅋ고작 요즘 살만해졌다고 원조 패권국 러시아를 조선이 무시하는게 어이가 없네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38369,니말도 일리는 있느데 백신 생산이 최고 수준이라 독감 백신 맞고 수십명 골로 갔냐믿을건 아무것도 없고 최악의 시나리오에서 가정해야 한다고 본다미국이 화이자에 쓴 돈이 오천억이 안되지 않냐 그런데 오천억을 코백스에 꼴아박고 중국 백신 기다린다고 아 또 욕나오네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
42244,저게 주작이든아니든 영상보면 여자애가 싸인펜으로 투표용지에 마킹은한다 저게 투표확인하려고 하기에는 빈종이에 검은색 싸인펜으로 마킹한게 보인다그리고 맨위에 체크한것처럼 보이는데 1번이 바이든임 가서 다시봐봐이게 주작이면 머리좋은거고 주작이아니면 진짜 큰일나는거임,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37937,최근에 호남향우회 검색하다가 이것저것 봤는데 난 그냥 어쩌다 모여서 호남집에 가서 술 한번씩 팔아주고공이나 한번씩 차고 그러는 단체인줄 알았는데 조직도 등 보니까 어지간한 회사 쳐발르더만그거보고 몸 사려야겠다 싶더라 ㅋㅋㅋ 웃을일이 아니더라 무슨돈으로 그러는지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33986,택배비땜에 커머스 시장 양극화되겠네그래서 올해 쿠팡이 본격 택배사업도 시작한거구나커머스 택배사업 동시에 갖고 있는 사업체가 훨씬 유리하게 되겠군자체적으로 묶음배송 배송시간 인력 분배하면 다른 커머스보다 배송 퀄리티는 그대로 가져가니까 소비자들이 쏠릴수밖에 없지,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31101,나도 어제 383도까지 올라서 수액맞고 열 떨어뜨렸는데 어쨌든 면역력 약한 애들이랑 일하잖아 그래서 나 힘든건 둘째치고 괜히 피해줄까봐 원장님께 말씀드렸는데 좀 그런눈치더라ㅎ 심지어 왕복 50분 거리를 애 픽업땜에 와달래 그 5분땜에 결국 좀 쉬다가 갔다옴ㅋㅋ,,./data\인사이트.csv
29307,이거 어케생각해 나는 은지원ㅋㅋㅋ 친한친구라서 설거지를 하는게 맞다고도 보는데 어쨋든 초대한친구니까 밥내가햇으니 설거지는 너가해라고 먼저 말하는건 아닌거같아 ㅋㅋㅋㅋ놀러온 친구들이 나서서 하는거면 몰라도 먼저말하는건 ㅋㅋㅋㅋㅋㅋ친구가 눈치가 잇어야겟지뭐 ㅋㅋㅋ,,./data\인사이트.csv
41070,만약 누군가 위조했다면 진짜 투표용지와 위조표를 쉽게 구분할 수 있고수사망이 빠르게 좁혀지겠지만약 진짜 투표용지를 누군가 건들여서 훼손시키거나 버렸다면 투표용지의 주인을 조회해서 수사할 수도 있고만약 진짜 블록체인을 사용했다면 앞으로 선거에 필수로 사용될거같네,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33964,2500원이 택배할사람 실업난으로 넘쳐나니까 그 가격인거야 기사 없어봐라 5000원도 할꺼다 실 택배기사가 먹겠냐 수수료로 회사가 떼가겟지그럼 또 얼마 들어오는건 없어그리고 10001500 소비자가격에 다 물린다이 논리면 뭐 ㅅㅂ폐지줍는 가격도 올려야겠다 그치,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32773,사지마세요 산지 하루밖에 안됐는데 카메라 꺼지고 동작 멈추고 전원 꺼지고 진짜 이상해요 이런거 둔해서 왠만하면 쓸까했는데 하루종일 반복임 최악이에요 심지어 전에 7쓰고 3년만에 바꾼건데 그게 훨씬나아요ㅠㅠ 전 내일 센터 가요 마지막 남은거라고 해서 샀는데 후회중,,./data\인사이트_biz.csv
28002,상민씨그동안 힘든과정 잘견뎌살아왓고지금까지 현실을 잘이겨내왓는데이런일에 기죽지마세요그리고 키보드워리어들은 헛점을 파고드는 쓰레기들입니다너무 신경써지말고 앞으로도 지금처럼 즐겁게 살아가시면 좋을듯합니다예전의 상민씨노래부른것처럼 즐겁게 살아갓으면좋겟어요힘내세요화이팅,,./data\이상민.csv
42253,httpswwwdailymotioncomvideox7x8k28애미터진년아 여기가서봐라 ㅋㅋ신분증안차고 개표하고있다 ㅋㅋㅋㅋ어짜피 들어갈때 신분증 다확인해서 차도그만 안차도그만이여 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ앞에서 지킨새끼들이나 신분증차지 우리나라도 안차고한애들 많았어 ㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37064,체인블럭으로 하는건 당연히 FM인데체인체인블럭이냐 아니면항공바체인블럭이냐에 따라 다름내가 당시에 일이 없어서 어쩔 수 없이 파이프 했을 때 항공바 사서 했으니저거 다데부까지 못하게 한다던데 그렇게 되면박정희 조카가 설립한 파이프 회사 운송 못해서 쌓아두다 망한다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
40314,필라델피아에 1억장이 넘는 우편투표용지가 있었다는 문제가 심각하다이번대선에서 둘이 합쳐서 총 1억6천명정도가 투표했는데 한두개 주에 1억장이 넘는 우편투표용지가 있었다니말도안된다 52개주이면 우편투표용지가 한 30억장있었냐 총인구가 4억명정도밖에 안되는 미국인데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
31774,가사와 육아에 방해 ㅋㅋ 풉 ㅋㅋ 여자가 당연히 가사와 육아를 해야함 나라에서부터 이미 성차별 발언을 하고 있네 진짜 화가난다 평등하게 해주세요 제발 요즘 남자들도 가사와 육아 다 같이 합니다 저런 거지같은 인식이 빨리 사라져야지 에휴 ㅉㅉ 여자들만 또 욕먹지요,,./data\인사이트.csv
38431,너네 공산주의 일루미나티가 만든 건 아냐게이들아 소스준다음모론 끝판왕 일루미나티와 프리메이슨을 난도질어느새 우리의 삶 깊숙하게 침투한 그들 알고 나면 더 이상 음모가 아니야httpstruthleetistorycom55httpstruthleetistorycom54,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
34635,한국 GDP 순위 8위10위 11년 만에 하락httpsnewsnavercommainreadnhnmodeLSDmidsecsid1101oid469aid0000500383작년에 10위로 하락했네 ㅋㅋㅋ 재작년에 8위였다가 ㅋㅋㅋ응 OECD야씹재앙한테 엿먹으라고 전해줘라,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37502,이거슨 팩트지 세계 최고 권력자이며 조단위로 돈을번 사업가로서 미래를 내다보는 능력이 어나더레벨인 사람이 부정선거를 예측도 못하고 가만히 당해준다심지어 예전부터 우편투표문제점 지적해온 사람이 ㅋㅋㅋㅋ이거는 무조건 판 진작에 깔아놓고 하늘에서 들여다본거지 ㅋㅋㅋㅋㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
32716,우리나라는 왠 오지랖이 그렇게 많은지 결혼 한 여성에게 아이를 낳네마네 하는 사람들 법으로 지켜줘야 될 부분이다 불임여성도 있고 아이를 못 갖는 여러 이유가 많은 사람들이 있는데 결혼했다는 이유로 자식을 낳지 않는다고 이렇다저렇다 말하는 사람들 정말 이해가 안된다,,./data\인사이트.csv
41102,워터마크가 블록체인 기술로 점같은걸 찍어 놓는데 1개든 100개든 그건 프로그래밍 한 사랑 맘이고 거기다가 미세한 구명 까지 뚫어 놓고 또거기다 형광 물질 까지 발라 놓는 3중 으로 덫을 쳐 놓았다는군기가 막히네 트럼프는 천재야민주당은 떼거리로 일망타진 될듯 한데,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
38169,아따 팩트는 없고 망상은 짖어보고싶당께요 ㅋㅋㅋㅋ 아따 짱개보다 소득낮은 국가가 2020 세계종합국력 2위랑께요 ㅋㅋㅋㅋ 미유럽경제재재받아도 2위는 유지하는데 ㅋㅋㅋ 핼반도는 뭐하노 ㅋㅋhttpmnykoreadailycomnewsreadaspartid8290920,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
37708,미국이 이렇게 개판인거 경악했다미국언론도 언론이 아닌 정치 조직이야한국처럼 가짜뉴스나하는미국이 거짓말에대해 엄한 처벌을 내린다고 알고있는데어떻게 그 많은 부정선거에 언론이 파헤치기는커녕 가짜뉴스나 남발하고개한국 개언론은 그대로 복붙이해서 보도하는지세상이 미친것같다,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
33741,어떤 옌예인이 라스 나와서 그랬는데 처음엔 피처링 안받고 해줬는데 자꾸 ㅇㅇ이도 공짜로 피처링하는데 넌 돈받냐면서 뮤지션들 공짜로 부려먹으려는 문화가 저변에 깔리는 것 같아서 이젠 피처링 돈 꼭 받는다고 박재범님도 그 분도 멋지신 마인드인데 주위 사람들이 못따라감,,./data\인사이트_ent.csv
38505,발갱이 재앙이한텐 현재 중공바이러스 계엄상태가 제일 좋은거야 ㅉㅉ시위도 안돼 자기들한테 적대적인건 표적방역마녀사냥독재포악정권한텐 우한폐렴은 더할나위 없이 좋은거야 ㅅㅂ개돼지들 죽어나가봤자 누가 신경쓰나 ㅉㅉ그 나라의 정부는 딱 그나라 국민수준에 수렴한다 이기야 ㅋ,,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
