,댓글,악플여부,출처
73526,만들라는이 아니고 만들려는이다 한국어나 다시 공부해라 짱깨새끼야 만들라는 시발 조선족언어냐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73530,ㅇㄱㄹㅇ 한녀충 승리,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73531,아씨발누구편을들어야되지아아짱깨김치 아모르겟다그냥씨발년들아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73536,김치년들 대거 짱깨국으로 보내서 코로나이상의 피해로 복수해줘야된다고 봄,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73545,왜 이혼 안하냐 답답한 짱깨,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73550,근데 지금 현 상태에서 해외 출국 좆나 빡셀텐데 어케 나갔는지 존나 궁금하네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73559,좆라도 천하디 천한 버러지 씹천년놈들은 짱깨에 가까운 새끼들이라 그런지 생각이 정상인것들이 없노 ㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73588,귀국하면 군사경찰에 넘길 거라면서 귀국중 종용하노 ㅋㅋㅋ병신 아니고서야 제 발로 들어올 리가,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73616,애미추 씨발련으로 인해 탈영이 미복귀로 공식화 되는구먼,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73617,출국좀 할수도있지 씨발련들아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73631,저 새끼도 문제인게 그냥 카똑으로 휴가연장 이것만 적어도 되는데휴가연장 만 적었다고 군대가 저 지랄하는건 아니겠지 무려 휴가연장이라고 적었는데도,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73649,아직 박원숭 옹호하고 문재앙빨고 더불어민주당 찍는 대깨문들 보면 딱 사이비종교에 빠진 광신도 같음자기들 교주가 신도들 강간하고 신도들 돈 기부금 사기쳐먹어도 우덜 교주님은 잘못없다면서 피해자가 꼬리친거라며 개소리하는 정신병자 광신도들 말이야,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73650,저거 분명 미 영주권 자 아님 이중국적자다가보니 좆같은 거지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73655,진짜 카톡으로 연장 함 시도해보고 안 해주면 공론화해서 지랄했으면 좋겠다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73659,에라이 씨발것들어떤개새끼는 부모가 장관이라 탈영해도 찍소리 못하고 넘어가고어떤새끼는 빛의속도로 군검찰로 사건 진행시키고야이씨발새끼들아 니들이 무슨 나라 운영이냐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73660,추미애 미친년 때문에 별일이 다생기네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73663,나도 말년때 해외갔다옴과정이 좆같긴했지만,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73676,세상 만사에 가성비를 따지는 엠창인생이라 그러하다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73680,좆도 안놀라운 조선업계의 비밀1 얘들아2 미안하다3 고맙다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73687,애미좆뒤진 씨발 좆벌레 개좆찐따새끼 씹처발리고 갱뱅질싸에 즈금마 씹구녕까지 좆털리고 빤쓰런ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73710,씨발 목살 좆같노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73712,니가 좀 병신이라 그럴수도 있디ㅡ는 느낌이 사악 온다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73713,병신 맞음그걸 적으려다 잊었다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73715,일뽕 찐따새끼 망상 귀엽노 ㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73720,얼마전에붕 신 잼민이새끼 공유킥보드로공도에서 타다가 요철밟고 얼굴옆쪽으로 자빠지던ㄷㅔ존나 통쾌하더라 ㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73722,전킥은 안전성 씹병신인거 알아도 걍 재미써서 타는거지 뭐근데 하이바 안쓰고 달리는새끼들은 듸져도 할말없구ㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73729,응 존나싸고 성능좋아도 뒤져도 짱깨 제품 안사어떤 개버러지 바퀴벌레 씹창인샘들 때문에 좆반도에서 미세먼지 화학스모그 쳐먹고 사는데ㅋㅋㅋㅋㅋ 그걸 사주는 새끼는 ㄹㅇ 빡대가리다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73733,돈없으면 샤오미사고 짱깨욕하지마라 위닉스추천함 ca인증도받음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73754,전동킥은 타는사람도 보행자도 차 운전자도 다 위험한 제품인데 저런걸 누가 개발하고 자꾸 공급하는거냐 너무 좆같다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73764,병신새끼네 동등성 실험 이후에 출시된다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73798,닉값하네 병신새끼,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73799,피부과 의사도 아니고 직원 나대네 씨발년이 존나 쌔게 박아줘야겠네 ㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73813,요즘 인스타에 이런정보에 쓰윽 광고제품 하는거 좆같음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73825,애미뒤진 병신짱개새끼 개솔쳐하고있노 ㅋㅋㅋ 하여간 핀트나간 개잡소리는 짱개종특이랑께요 ㅋㅋㅋㅋ 닉씨발 ㅋㅋ좆같은 구더기새끼 역겨운거보소부국강병한 나라들 특징이 바로 대기업육성이다 이 병신아그리고 최근 강대국들의 흐름은 그 대기업에 세금부담을 더 줄여줘서 키우는거고 이 좆병신새끼야 ㅋㅋ 너같은 일자무식 개좆병신들이나 죽창들고 대기업아웃 외치는거임씨발 진보좋아하네 좆같은 빨갱이새끼기본교육도 못받은 병신짱개 씨발년아 ㅋㅋ 최소 중학교과정 검고는 치고와서 씨부리자 이 모자란 짱퀴벌레새끼야대한민국 대표양아치직업 중고차팔이새끼들 좆이나빨다가 성병 종류별로 흡입한뒤 니애미한테 옮기고 동반자살이나 해라 이 개 버러지새끼야 좆ㅗ블라한다 ㅅㄱ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73842,카피약 사실이야 약사 애미씹새끼들 의사가 처방해준거 없다고 카피약 존나 주던데 어렸을때부터 ㅋㅋ 그리고 다른 지역가서 급하게 알러지약 살 일 있어도 뭐 달라고하면 다른거 주고 이런것도 일부러 마진 남기려고 하는간가,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73843,카피약 사먹으라고한건 개 병신같은소리고약은 기본적으로 오리지널먹어라똑같은 효능 절대안나옴,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73844,이거 여드름광고네 개새끼야,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73845,아니 어떤놈들은 탈모약 돈비싸게 주고 프로페시아 사먹는거 호구병신이라고하고 또 어떤놈들은 카피약 먹지 마라고하고뮈가 진짜노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73849,어쩐지 행사안내 좆나게 안 되드라 시발,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73858,지랄하네 음원은 개선동이지 병신새끼도아니고 뇌가 존재하는 인간이면 저딴병신소릴믿냐 ㅋㅋ 음원 100등이랑 101등이 백배차이 란다 ㅋㅋ음원업체에서 정보 공유안해서 종결이란다 ㅋㅋ씨발 경찰수사가 무슨 헤어진 첫사랑찾는거냐 증거 잇으면 증거가지고 영장신청해서 압수수색하는거지무슨씨발 증거도없으니까 영장도발부안되고 그니까 음원업체 수사도못하는거지음원업체가 시발잘못한게 없고 영장도없는데 저능아새끼도아니고 자기 기밀정보 까주겟냐 ㅋㅋ 근데 정보공유안해줘서 종결 이지랄ㅋㅋ씨발 살인사건나서 용의자 영장발부해야되는데 증거불충분으로 영장안내주면 용의자 체포못하니까 사건종결 내겟네 어떤병신새끼 대갈통에서 나온 소설인지 ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73865,틀딱새끼들이 존나 선동한건데 90년대생들이 워낙 똑똑하다보니구라인거 바로 들통났짘ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73886,근데 지하수 고갈 문제는 좀 심각한거 같더라생수업체에서 무분별하게 퍼나르는데다가 짱깨들에 수출도 한다던데,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73893,우리나란 물 스트레스 국가임사계절중에 14은 홍수로 존나 넘치고 14은 바짝바짝 말라감나머지 24는 그냥 기우제로 버티는 개병신나라였음그걸 4대강으로 고쳐보려고 했는데암튼 그렇다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73894,초딩때 물 좀 다 안 마시고 버렸다고 할망구 담임한테 개지랄 들은거 생각하니 갑자기 빡치는군,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73897,왜 님짜를붙여 그 병신한테,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73898,ㅋㅋㅋ 병신들 그럴거면 욕조 목욕이나 하지말라 그러지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73899,그니까 성장기 일찍와서 슬슬 자기랑 덩치 비슷해지는 일진들이 복도에서 물총 갖고 장난치는건 뭐라 안 하면서 나 같은 키작은 찐따가 물 버리는건 ㅈㄴ 갈궈대서 좆 같았음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73912,물아껴쓰는건 좋음 이지랄하는 병신들있는데 저 명분으로 수도 하수세 존나게 쳐올린거 모르냐ㅋㅋㅋㅋㅋ지금 수도세 급탕비 신도시 아파트 사는애들 510만원 월마다 내고있음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73914,ㅇㅇ 믿고 있었냐 상식적으로 낙동강 한강 영산강에 물이 차고 넘치는데 뭔 물부족국가야 씨발년아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73915,니애미 소양강콜걸,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73917,환경단체 뒤엔 짱깨가 있다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73924,병신인가 지금 곤충이 비싼건 애완동물용도나 친환경 농사를 위해서 사육되니까 비싼거지 식량화를 위해 대규모로 사육하면 비쌀 일이 없음 그리고 번데기는 어차피 식용이 아닌 명주실을 위해 사육한 부산물을 단백질 구하기 힘들었던 시기에 우리나라 한정으로나 먹은거지 그걸 가지고 원래 인간이 곤충을 잘먹었다고 일반화하기엔 무리가 많지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73926,물을 쓴다고 지구상에서 없어지는것도 아니고장마때마다 좆나많이 비내리는 나라에서 뭐하러 아껴써,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73930,ㅋㅋㅋㅋㄹㅇ 좆병신인게 물부족국가가 이집트 리비아 남아공 이런 아프리카 국간데 3면바다에 좆같이큰강만 4개끼고있는데 물부족 ㅋㅋ쌉소리지이건애초에 un에서는 물부족국가가 아니라 대한민국을 물 풍성국가로 지정한게 팩트임,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73941,지랄하네 부족한물 하나도 없어 좆병신아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73947,그러면서 좋은게 좋은거다 안좋은거 부풀려서 물 절약하는게 낫지 않냐 라고 생각하는 병신들 분명히 있을듯,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73950,설령 물부족 국가라 해도 개인이 아무리 지랄해도 소용없음 교육과정속에서 알게모르게 쇄뇌당한거임 전기절약 물절약 이런거,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73951,이상하긴 했음물부족 국가라면서 수영장 좆나 생기고 목욕탕 넘쳐 흐르고진짜 물이 부족하면 그것부터 규제 해야 할텐데이상한 포스터만 좆나 그리고,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73959,냉정하게 물 스트레스 국가정도라드만예를들면 짱깨색기들이 씻는 취미생겨 존나 씻어대면 우리나라에도 타격온다나,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73970,공익광고 저 병신새끼들이 한국 초기 pc주의자들임 ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73981,아니 물이 없어지냐 씨발 돌고도는게 물이지선동 좆같노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73984,이래서 무식하면 무서울게 없다하는거지 시발 지구가 공장도 아니고 매번 똑같이 뿌리겠다 그리고 물부족이라는건 식수를 말하는거다 병신아 지구상에 70가 바다인데 물부족이란 단어가 왜나오겠냐 병신아 처마시지 못하는물은 급수율에 포함안되 어휴 빡대가리새끼 왜 목욕하고 나온물똥 처싼물 그냥 처마시지 그러냐 비가와도 토지가 물 흡수가 안되는 국가들은 비가 암만 일년내내와도 물이 저장이 안되니까 물부족인거야 병신새끼야 알려줘도 못알아처먹지 돌대가리새끼가,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73986,이건 뭐 개논리야 미친새끼네 ㅋㅋㅋ 존나 논리적으로 알려주니까 이젠 그냥 불알을 잡고우기네ㅋㅋㅋ 그리고 병신아 난 너보다 윗계급이라 헬조선 안살어 ㅋㅋㅋ 도람푸형 옆에서 따시게 산다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
73996,표현을 한거라고 문구가 없지만니가 줬병신임블라 걸께 느금마가 창녀촌에서 질내사정당해서 너 억지로낳은거같으니까가정교육은 니미랄 ㅋㅋ 저기 노량진 가서 윤리와도덕 책 10시간동안 고시원가서 달달외우는게 느검마보단잘가르치겠노 암튼 게이야 잘가라 내인생에서 안보는거당,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74027,꺼져 짱깨야,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74028,응 짱깨야,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74029,이미 좆나 많음한국군 월남전에서 성과올린거랑엘에이 폭동때 루프탑 코리안이라해가지고 꽤나 자기방어 잘한거이 두개가지고 대대적으로 빨아제끼고 있음 안그래도그 영상 들어가면 한국인들 천지임 닉네임은 한글인데어줍짢은 영어로 쏼라쏼라 TThank you for your service 어쩌구 ㅋㅋㅋㅋ 개씹극혐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74048,저기서 얻을 수 있는 교훈이대한민국은 북괴 중국 추종하는 빨갱이들을 탄압할때 가장 발전을 잘했고그 빨갱이들이 설칠때 지금 문재앙정권처럼 나라가 10창 났다는겅이제 빨갱이는 보이는 즉시 죽이는게 대한민국의 미래 안녕을 위한 길이라는걸 문재앙 정권이 보여주고 있음중구 북괴를 추종한다 정신병자 또라이 나라에 해악이 되는 매국노 민족반역자들이므로 그 어느누구를 막론하고 다 척살해야함그 새키들을 내버려둔다면 이땅의 법 상식 정의 자유 민주주의 인권 경제 안보 민생은 개차반 나는거임 지금 문재앙정권처럼악을 죽이지 못하면 다른 선한 많은 사람들이 피해를 본다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74050,가끔 팩트를 말하는 틀딱은 ㅇㅂ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74066,지금은 일베에서 틀딱이라 조롱받는 어른신들이다 그유전자를 받은 아들들이 지금 일베에서 베트콩 소탕실력으로 짱깨 좆족 우마오당을 저격 소탕하고 있다 이기야베충이 만세이,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74067,일베틀딱보다 한세대 위지 어딜 비비려고,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74068,틀딱드라 너네가 나가서 싸워라,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74070,틀딱때 군대가 강했으니전쟁나면 틀딱들이 싸우라고얼른 씻고 탑골공원가서 무료급식 먹어라,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74071,왜 틀니몰이함 내가 니보다 훨씬 어릴텐데 ㅋㅋㅋㅋㅋㅋ 니는 탑골 틀딱들한테 홍어몰이 당해도 싸다ㅋㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74076,틀니를 미워할려면 586민주화세대 좌파틀딱을 좀 미워해봐라 ㅂㅅ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74081,박근혜 ㅅㅂ년이 빨갱이한테 원조가카 팔아버림,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74082,문근혜개새끼 네다좆족,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74083,문근혜개새끼 연설하네,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74091,또하나만약에 아군 피해가 발생하면 존나 분노모드로 변해서 베트콩 마을 개작살 냈다고 함마을 주민들이 감히 베트콩 숨겨주거나 하는 날엔 마을 초토화통수를 미연에 방지하고 전투를 하니 승률이 올라갈 수밖에 없음애초에 베트남전이 전면전이 아니라 별 좆같은 이해할 수 없는 전쟁구도이기에 이 전술이 유효했다고 봄반면 미군은 그놈의 인권팔이들 때매 이런 전술 못씀 영화 플래툰에도 베트콩 마을 조질려고 하는데 거기서도 내분이 일어남,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74092,ㄹㅇ 빨치산 토벌도 해본놈이 한다고 빨갱이들 어떻게 줘패는지 잘 알던시대,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74093,다르지 병신아 지미카터는 한반도 상황도 모르면서 독재어쩌구 하면서 지랄핬던거고 트럼프는 안보무임승차로 돈더내라고 장사하는거고,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74095,틀딱들은 입대율이 50프로도 안됐다 즉 대부분은 총 들어본적도 없다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74101,저 분들이 일부 돌대가리 기생충 일게이 병신들이 폄하하는 틀딱 이란 분 들이시다반성해라 씨발련들아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74104,여기 개종자새끼들이 틀딱이라고 욕하는 70대 뜰딱들이 이루언낸 결과 ㅋㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74124,혹은 군대못가는건데 안가는척하면서 군대까대는 미필 병신들ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74129,댓보니까 홍어새끼들 천지네 아 좆같은 홍어새끼들 어떤 세상이와야 저것들을 안보고 살까,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74138,틀딱 미화 ㅁㅈㅎ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74142,니애미 벗기면 할매젖이던뎈,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74147,취한다 이 씨발년아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74150,근데 결국 강한 군대는 실전으로 양성된다는 거다 월남전 때 한국군이 존나게 강했던 건 아이러니하게도 625를 겪어낸 세대이기 때문이다 반대로 지금 한국군이 비리비리한 건 한반도에 드물게 장기 평화를 누린 세대이기 때문이고임진왜란만 봐도 알 수 있는게 왜란 초기에는 조선군이 개좆밥 수준이지만 정유재란 이후에는 나름 정규군 수준까지는 올라오잖아 그러니 딜레마인 거다 강한 군대를 유지하려면 틈나는대로 실전을 통해 계속 피를 조금씩 흘려야 하는데 그럼 어쨌든 누군가는 죽거나 다치는 경우가 생긴다 평화가 좋지만 평화를 누리면 군대 자체가 좆병신이 되서 결국 외부의 침략에 크게 당하게 될 날이 온다 그럼 뭐가 좋을지도 고민해볼 문제다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74155,존나 잘싸운거 맞잖아 병신아적국이 겁에 질리게 만들정도로 호전적이었고호치민조차도 교전하지 말라고 당부했구만 현실 부정하고 앉았노 정박아년이ㅋㅋㅋ난 박정희 고마움 모르는 새끼는 사람취급 안하고 상종안함박정희 싫어하고 고마움을 모르는 새끼들은 열이면 열 모두 잘되면 지가 잘나서 잘된거고 잘못되면 남이 잘못해서 그런거라고 존나 역겹게 이중적임박정희 욕하는 배은망덕한 새끼들는 무조건 거르는게 인생 살면서 좆같은일 안당하는 꿀팁임,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74160,걍ㅋㅋ중국일본한테 일진 앞 찐따처럼 뚜까쳐맞다가 지보다 더 약자한테 화풀이 하러 간 셈,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74162,지금은 똥별 병신 새끼들 연금 지키고 월급 지키려고 몸 사리는 병신들 뿐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74165,대일본제국 나올줄 알았는데 아니라서 ㅇㅂ근데 일베엔 없지만 우리가 베트남에 죄의식 가져야 한다는 씹창새끼들이 왜이리 많냐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74170,좆까고 았네강제징용은 시진핑이 심어둔 너같은 좆짱깨 새끼를 두고 하는 말이겠지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74191,그래서 우리나라는 빨갱이 싸그리 잡아냈잖아지금은 덜하지만 국민 60가 군인인데 빨갱이가 남아나겠냐모병제가 아니라 좆같을뿐박정희가 남긴 징병제가 지금까지도 빨갱이한테 안먹힐 수 있는 이유임,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74192,지금 살아남은 빨갱이가 대통령하고 있음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74195,틀딱 리즈시절ㅋㅋㅋ빨갱이 작살내던 할배들 감사합니다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74197,김재규 시팔럼미제슨냥이새끼들이 암살한거임 씹새끼들,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74199,언제라도 빨갱이의 내부분열로 먹힐 수 있는 좆같은상황에서 벳남 꼴 안난게박정희가 빨갱이 잡아내는데 불키고 징병제로 국민 전부 군인으로 만든게 신의 한수다아녔으면 응 니미 북한 돼정은 믿에서 여자로 태어나서 처녀막 뜯기고남자로 태어났으면 풀뜯어먹다 뒤졌어,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74202,김영삼 씨발새끼,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74213,지구상에 5천년 역사가진 나라가 어딨냐 좆만아어쨌든 한국군 보병 제일 쌨던 시절 ㅇㅈ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74216,개씹찐따같네 꼭 수학여행가서 단체사진 찍을때 나를 보는것 같노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74218,어찌할지 몰라서 표정관리좆되노 방구석여포의 전형이네 니미시바,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74224,외교 병신 중에 병신이 이명박1 반일병자라 일본이 패죽일려고 했음 한일군사협정폐기 노무현보다 더한 반일병자2 짱개가 한국해경 죽여도 짱개 눈치보느라 대통령이 조문을 못 감3 대통령까지 했지만 대한민국에 지지자 하나 없는 좌좀병신 모니터에서만 어떤 세력이 지지함 현실엔 없음 가짜거든,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74229,ㅈㅈㅂ 으로 요즘도 좆나게 마니봄ㅁㅈㅎ 씹쌔야,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74230,평생 박정희 부녀 괴롭히던 좌좀 새끼 중에 좌좀이 이명박 개시발 좌좀임박정희 각하가 명박이 깜방 보냈을 때 그 때 죽여버렸어야 했음,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74240,이 나라는 2020년 이후부터 좆되기 시작한듯 아니 좆되고 있음어느나라가 대통령 족치고 새로운 대통령이 늘러붙어서 빨갱이 적국을 찬양하냐 응 좆망이야NO재팬 이런 시도는 끊임없이 하면서 북한한테 쌀배송 귤배송 니미시발,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74241,띵박각하 앞에 두손 모은 짱깨 ㅗㅜㅑ 이건 지금은 상상도 못할 수준이노 ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74242,영어 못하는 개병신도 대통령되는 애미뒤진국가라 그럼ㅋㅋ의사소통이 안되는데 어떻게 저렇게하냐 문스윙스 씨발년아ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74247,분탕 신고할게 홍어 짱개새끼야 ㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74256,씨진삥 짱깨랑 같은줄아냐,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74260,내 알기론 폐병때문이라 하던데그리고 당시 학생 데모꾼들은 연장안하고 군대 입대시킨걸로 알고 있쓰 철들라고 ㅎㅎㅎ그런데 진짜 대가리가 빠가인것들은 절대 철들줄 모르지 ㅉㅉ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74261,오다리치매빨갱이문재인 좀 누가 빵아,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74271,이니좆찐따는 비비기도 못해 성격도 좆찐따에 방구석여포에 능력도 없어 노무현팔이 세월호시체팔이로 대통령된거 아니노,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74272,개병신 자격지심에 피해망상 있는 새끼들이 꼭 이딴 말 하더라ㅇㅅㅇ 남들보다 실력이나 사회성 둘 다 뛰어난 사람이 유독 사회성이 부각되면 실력 폄하해버림ㅋㅋㅋㅋㅋ 마찬가지로 김앤장을 단순 전관로비로만 굴러가는 집단으로 보는 새끼도 똑같은 저능아임 ㅋ 다 실력 기반이 돼있는 거란다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74273,니들이 엠비 실제로 보면 카리스마에 질질 쌀거다 건설사 사장이 우습냐 딱봐도 사내새끼들 어케 다루는지 존나 잘알고있는게 엠비임 그래서 그 자신감 가지고 들이받으니 이미 사전조사 끝난 해외정상들도 엠비 존중하면서 친목질하는거임 니들이 어디 모임가면 상대방 직업 사는데 몰고 온 차 보고 견적내면서 대우하는거랑 비슷한거다 남자들끼리는 알어 엠비가 존나 대단한 사람이란걸 물론 친이계 씹새끼들은 벌은 받긴해야됨,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74278,YS가 대선때 MB를 돕고 대신 2자리 요구했다 함 그중 하나가 KT사장 자리이석채가 YS 아들과의 경복고 동문관계를 이용하여 그자리를 꿰참이석채가 야인때 신세진 검머외들을 대거 끌고 들어와 KT를 씹창냄 무궁화 위성 매각 등등 아직도 그 똥이 남아있음MB의 명백한 잘못,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74286,지지율 올리려고 독도가서 개지랄한 이명박 개새끼는 ㅁㅈㅎ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74287,지랄하내 씨발홍어새끼 임기 몇달 안남았을땐데 뭔 지지율 타령 병신새끼 느그재앙 지지율이나 신경써 씹홍어새꺄,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74288,문재인 개새끼 김대중 개새끼 노무현 개새끼 시진핑 개새끼 김정은 개새끼사상인증 ㅍㅌㅊ 애미 충청도 애비 강원도 서울에서 태어난 나는 홍어랑은 관계가없다,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74290,ㄹㅇ 솔직히 갓카도 욕먹을거 있다해도 빨갱이들 비교하면 신이지,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74292,지랄하네 뉘들은 끝나써,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
74294,ㄹㅇ인싸다 찐따이니는 흉내조차 못냄ㅋㅋ,2,./data\일베_일간베스트게시물_댓글_최근12페이지.csv
