,댓글,악플여부,출처
14794,환경을 위해 노력하시는 대통령님의 모습도 정말 든든하고 아름다우십니다 늘 건강하시고 화이팅입니다,,./data\문재인.csv
15018,국민이 모두 등을 돌리니 그길이 외롭고ㅈ고통스럽고 가시방석같은 자리는2020년에도 계속될것입니다,,./data\문재인.csv
15112,식물 국회와 같이 대통령 국정에 장애된 가운데 국정을 수행하는데 노고가 많을 것으로 생각 합니다,,./data\문재인.csv
21315,현행법상 불촬물 소지만으로 범죄요건이 성립됩니다 심지어 인터넷으로 올리셔서 유포죄까지 추가되구요,,./data\여행에 미치다.csv
21162,사과든 해명이든 제대로 하세여 그리고 사과문에 더 좋은 컨텐츠로 다시 찾아뵙겠다 이런 멘트 금지,,./data\여행에 미치다.csv
26814,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아 기여워 죽겟네,,./data\유머 짤.csv
19528,이온음료만 사다두고 탈수되지않게 마시세요 1일정도 하루종일먹지마세요 2일째에는 죽말고 먹지마세요,,./data\에브리타임_댓글_1113.csv
26247,미떼광고는 이게 최고임ㅋㅋㅋㅋㅋㅋㅋㅋ 아빠 내가 일찍 잘까ㅋㅋㅋㅋㅋㅋㅋㅋㅋ미친귀여움이야우ㅜㅜㅜㅜ,,./data\유머 짤.csv
16744,너무 슬퍼하지 마세요 지선씨 좋은곳에 계실겁니다 두분이 주셨던 웃음을 기억합니다 성광씨응원합니다,,./data\박성광.csv
19438,ㅁㄷㅊㅇ저번시즌에 못했다 그러니 다음시즌에는 두팀다 번성했으면 좋겠다 라는 좋은 표현은 어디가고,,./data\에브리타임_댓글_1113.csv
16715,너무 속상하네요ㅠㅠ 지선님 좋은 곳으로 갔을거에요 힘들어하지 마세요 힘 안내도 좋아요ㅠㅠ 화이팅,,./data\박성광.csv
26863,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 귀여워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ어떻게 웃는 게 저리 예뻐ㅜㅜ,,./data\유머 짤.csv
19162,난 잘 되고 싶은 사람이랑은 19 얘기 절대 안 해ㅜ 가벼운 사이 되기 싫어서 안 하고 싶어ㅠㅠ,,./data\에브리타임_댓글_1113.csv
21131,불법촬영물이라면 소지하고 보는 것도 범죄예요 피드백이 왜 없죠 어처구니없는 사과문조차 지우셨네요,,./data\여행에 미치다.csv
14902,자랑스러운 대한민국 아세안 특별정상회의의 성공적인 개최 및 아세안 국가들과의 교류를 응원 합니다,,./data\문재인.csv
20116,힐링물 좋아하시면 이래서 애들은 추천드려요 베도라서 잘 모르시던데 그림체도 아기자기하고 재밌어요,,./data\에브리타임_댓글_1113.csv
21739,현실얘기해줄까 그냥 재밌게 논거지 큰 의미는 없다 재밌게 놀았으니까 된 정도 임 역마살이기도 함,,./data\여행에 미치다.csv
15787,대통령님 이제절반입니다 지금까지도함드셨지만 아직도많이남았네요끝까지 대통령님의 모든것에 지지합니다,,./data\문재인.csv
20429,눈이 높은건가 ㅋㅋㅋ 과랑 동아리에 없는게 가능해 과에 이쁜 사람 적어도 몇명은 있을텐데 ㅋㅋㅋ,,./data\에브리타임_댓글_1113.csv
25616,두 번째부터 마지막 사진까지 은하수가 똑같은 모양인거 같은데합성 아닌가요 저만 그렇게 느끼는건가,,./data\여행에 미치다.csv
20760,여행소개 넘 멋지고 좋았는데 한번의 실수가 이렇게 큰일을 가져오다니요 삼가 고인의 명복을 빕니다,,./data\여행에 미치다.csv
20036,평타의 정석이네 그런데 그 A가 에제 에이쁠이면 평타 보다 살짝 위 교양까지 다 A대면 ㅆㅅㅌㅊ,,./data\에브리타임_댓글_1113.csv
19101,어디길래 일단 It 대기업은 비개발직군 들어가기 넘사로 빡센데 연봉 및 대우 개발직군이 훨씬 좋고,,./data\에브리타임_댓글_1113.csv
14470,법과 제도를 바꿀 때는 신중해야 하는 이유입니다 너무 많은 걸 바꾸려고 하는데에서 오는 오류겠지요,,./data\문재인.csv
20062,그건 진짜 ㅇㅈ 브라더가 진짜 애니라면 리멬은 뭔가 심오하고 더복잡해서 머릿속에는 리멬이 많이남는,,./data\에브리타임_댓글_1113.csv
27888,Sangmin fighting eyes contact with lovehave a good day,,./data\이상민.csv
24460,나 아직 우리 타임캡슐 속 플랜 기억한다새해 타임즈 스퀘어에서 맞기내 인생 첫 뉴욕은 너와 함께여,,./data\여행에 미치다.csv
20872,계좌 진짜 뭐얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개그아니냨ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\여행에 미치다.csv
21893,젊음의 특권아닌가요 대단한 용기앞으로도 순탄대로900으로 이 많은 곳을 가능한가요 코로나조심하세요,,./data\여행에 미치다.csv
16345,대통령님늘 응원하고 지지합니다 당신의 진정성이 통용되는 세상을 함께 꿈꿉니다 수험생 모두 힘내세요,,./data\문재인.csv
17815,언니 너무 좋은 선택 했어요 진짜 대단해요 꼭 힘내세요 절대 봐주지 마시고 좋은 결과 있길 빌게요,,./data\배다해.csv
20217,공감해줘서 고마워 우선 시험 곧 끝나서 기다려보려구 그때 안 오면 내가 해도 될련지는 잘 모르겠다,,./data\에브리타임_댓글_1113.csv
21855,와 감동 하다가 마지막에 도난당한것 파악불가 칼강도 1회 게이아저씨한테 당할뻔 1회 보고 식겁했다,,./data\여행에 미치다.csv
21171,자꾸 제 댓글 삭제하셔서 다시 달아요 불법촬영물소지죄 불법촬영은범죄입니다 불법촬영물보는놈도처벌하자,,./data\여행에 미치다.csv
27673,얔ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이거 혹시 그노래임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\유머 짤.csv
16025,어떠한 바람에도 흔들리지 않도록 튼튼하게 뿌리를 내릴 수 있도록 무엇이던 열심하는 수능생들 되세요,,./data\문재인.csv
19348,그 주피터 노트북에서 만든 거 어떻게 제출하는지 알려줘라ㅠ 바탕화면으로 파일 옮겨서 하는데 안되네,,./data\에브리타임_댓글_1113.csv
20762,나쁜일을 하셨다면 벌을 받는게 맞지 극단적인 선택을 하신게 너무 안타깝습니다 삼가고인의명복을빕니다,,./data\여행에 미치다.csv
16895,성광오빠 그 누구보다 멋진 파트너였어요 저도 아는데 지선씨도 알겠죠 그 몫까지 힘내서 잘 살아봐요,,./data\박성광.csv
21209,여미 대표 이런 일 터지니까 비공돌리고 프로필에 대표라고 쓴거 다 삭제후 도망가버림ㅋㅋㅋㅋㅋㅋ떼잉,,./data\여행에 미치다.csv
17953,다 아는 언니분 과 하고 싶은거 다 해님 오늘 넘 멋찐 시간이였어요 랩도 듣고 ㅋㅋ좋은 꿈 꾸세요,,./data\배다해.csv
19349,바탕화면으로 옮기지 말고 원래 있던데다 놔둔다음에 제출란에서 디렉토리 찾아서 제출 하면 되지 않아,,./data\에브리타임_댓글_1113.csv
16061,목소리 지원되요 19년 전이지만 저한테 하시는 말씀인거 같아서 기분이 좋아요 감사합니다 건강하셔요,,./data\문재인.csv
15823,대통령님 민식이법 통과해주세요 httpswww1presidentgokrpetitions583543,,./data\문재인.csv
26979,진짜 태연콘 가보고싶다가고싶은 콘서트 싸이아이유태연 ㅎ 그리거 번외로 유희열의 스케치북 ㅎㅎㅎㅎㅎ,,./data\유머 짤.csv
27681,마자 이거 지성이원조여따ㅜㅜ 저거보고 이보영이자기는왜안해주냐고했는데 해주고있었는데 몰랐던거라고ㅜㅜ,,./data\유머 짤.csv
26593,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 이다현같앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 잘 웃다가 이상한 농담에는 정색하는,,./data\유머 짤.csv
19776,흠 완전다르겐아녀도 실제보다 말라보이게 잘입는애들 잇긴하징 근데 그걸 속인정도라고 하긴그렇공ㅋㅋㅋ,,./data\에브리타임_댓글_1113.csv
20754,처벌받고 진심어린 반성하면 되지 왜 자살까지라고 생각했으나 여기 댓글들을 보니 죽는게 낫겠다 싶다,,./data\여행에 미치다.csv
17652,You actually look so tiredcant wait to see the episode,,./data\박성광.csv
16048,우리딸대통령님의 응원 받고 꼭 합격되길 기대해봅니다 그 어떤 응원보다 힘이 되는것같네요 고맙습니다,,./data\문재인.csv
16692,살면서 이러한 일 저러런 일이 있지만견뎌야 할 사람은 자기 자신이네요힘내시고 좋은 모습 보여주세요,,./data\박성광.csv
25984,중국은 전통이있긴하는건가 매번 다른나라 전통을 지들 전통이라하는데 전통이없어서 저러는건가싶넼ㅋㅋㅋ,,./data\위키블루.csv
21407,사과문 게시물 삭제하셨네요 지금 실시간 검색어 순위도 올라갔구 여러 보도 자료 나올듯 하네요 어휴,,./data\여행에 미치다.csv
18689,돈새로이 ㅋㅋㅋㅋㅋㅋㅋㅋ 스윙스 머리도 있지만 스윙스 마스카라도 있쥐 아주 혁신의 아이콘이네 오빠,,./data\스윙스.csv
14735,대통령님 취업이안되서 고민이 많은 중년남자인데요 요즘 사는게 힘이 드네요 취업을 정말하고 싶습니다,,./data\문재인.csv
22721,몰디브 가고 싶다 정말 가라앉기전에 코로나땜 이번년도에는 여행도 못가고 내년엔 갈수 있으려나 ㅜㅜ,,./data\여행에 미치다.csv
18139,헐 콘스탄체들과 난넬의 만남이라니ㅜㅠㅠㅜㅜㅠㅜㅜㅜㅠㅜ이 조합 찬성입니다오늘도 아름다우십니다 배우님,,./data\배다해.csv
14568,아 정말 국민대화 나오셨을때ㅜㅠ 너무 너무 할말이없고 우리나라 정치ㅜㅠㅠㅠ 마음으로나마 응원합니다,,./data\문재인.csv
17514,성광씨 표현 많이많이 하세요 아끼다 똥돼요 솔이씨 얼마나 이쁘고 귀여워요 글구 고마운 사람이잖아요,,./data\박성광.csv
27307,근데 집가서 휴지 쓱 빼서 킁카킁카 하면 ㅈㄴ 씹소름이겠다계속 도와준 거 보면 착한 것 같긴 한데,,./data\유머 짤.csv
15500,대통령님 각별히 건강 더 챙기시고 힘내세요 그리고 반드시 조국 전장관님 지켜주십시오ㅠ 부탁드립니다,,./data\문재인.csv
18420,Congrats on your bookignore the hate pa delante swings,,./data\스윙스.csv
15037,자기자리에서 최선을 다하는분들 멋지다고 생각합니다여기저기 상처입을 악플들 천지내요 그래도 힘내세요,,./data\문재인.csv
19875,나 약간 다양한 국적의유저들이랑 대화하고 싶어서ㅋㅋㅋㅋ게임하는것도 커서 스팀게임은 혼자하는거 아니야,,./data\에브리타임_댓글_1113.csv
14978,아니 왜 선진국만 고집하세요 후진국과 관계를 쌓는 것도 하나의 정치 입니다 힘내세요 문재인 대통령님,,./data\문재인.csv
15252,대통령님가시는 곳 곳마다 나라 안과 밖으로 힘과 신바람이 절로 납니다사랑합니다 감사합니다 존경합니다,,./data\문재인.csv
18297,honestly feel like ppl only say this because its Orange,,./data\스윙스.csv
17166,성광님 악플 신경쓰지마세요 왜 가만히 있는 사람에게 왜들 그러는지 ㅠㅠ 성광님도 마음 아플텐데 ㅠㅠ,,./data\박성광.csv
26621,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 긔야워,,./data\유머 짤.csv
15087,대한민국 대통령님 항상 건강하시고 반도체 잘되면 좋겠네요흔들수없는 대한민국을 만들어주셔서 감사합니다,,./data\문재인.csv
20220,자기개인소견 까지 덧붙이는거때문에 몰입해서보다가 꼬르륵거리네 죽여버리고싶다 오늘 잠못자면 복수하러감,,./data\에브리타임_댓글_1113.csv
14175,누구보다도 화가 많이 나시겠지만 또한번 힘내셔서 분노에 차있는 국민들 잘이끌어나가주시길 부탁드립니다,,./data\문재인.csv
16950,지선씨 좋은곳에서 이젠 아프지말고 어머니랑 행복하시길 기도할께요 많이 보고싶을꺼예요 성광씨 힘내세요,,./data\박성광.csv
16401,몸이 열개라도 모자라신 대통령님ㅠㅠ 수험생들에게도 힘주시고 항상 감사합니다언제나 지지하고 존경합니다,,./data\문재인.csv
17057,진짜 속이 말이 아닐텐데 성광님께서도 마음 잘 추스리시고 댓글은 신경쓰지 마세요행복하시고 건강하세요,,./data\박성광.csv
20768,ㅠㅠㅠㅠ 좋은곳으로 가세요 ㅠㅠ 여미 첫 시작때 전국투어하면서 만나서 물물 교환하고 참좋앗엇는데ㅠㅠ,,./data\여행에 미치다.csv
15763,슬그머니 다시 나오는 말들 박근혜 전대통령 아직 재판도 끝난 것 없는데 사면한다는 것이 말이 됩니까,,./data\문재인.csv
16151,수험생들 고생많았어요 수능날은 완잔 추웠는데 이번에도 그랬나요 내일은 진짜 아무 걱정말고 푹 쉬기를,,./data\문재인.csv
19987,계절 안 맞추고 그냥 구두사준다해도 20만원대 내가 꽃신 받을 때 남친이랑 백화점 다 돌아댕겨봤었어,,./data\에브리타임_댓글_1113.csv
20944,아니 정확하게 수사된것도 아니고 뭔데 지들끼리 다 아는것마냥 지껄이고 있네정확하게 되면 그때 지껄여,,./data\여행에 미치다.csv
16138,모든 국민에게 똑같은 사랑을 건네주시는 대통령님고맙고 존경합니다쌀쌀해진 날씨 더더욱 건강 챙기십시요,,./data\문재인.csv
15602,화합과 소통이 되는 국가 경제대국을 만들어 함부로 할수없는 나라를 함 만들어 봅시다 대한민국 화이팅,,./data\문재인.csv
14557,최선을 다해 주십시요 저는 대통령님을 믿고 국민으로서 인간으로서 세상에 도움이 되도록 노력하겠습니다,,./data\문재인.csv
16582,진심과 사랑이 묻어나는 글이라 눈물이 정말 많이 흘러요 오빠ㅠㅠㅠㅠ 언니 어떻게 보내나요ㅠㅠㅜㅜㅜㅜ,,./data\박성광.csv
27134,어머어머 저런 남자는 어떤 마인드에 어떤 가정 환경이면 저럴 수 있을까 저런 성격의 남자 만나고프다,,./data\유머 짤.csv
16894,양심적으로 악플달지마라 적어도 악플러 니네보단 더 가깝고 더 힘들 사이니까 오지랖 부리지말고 꺼져라,,./data\박성광.csv
15067,정치와 일자리 창출 그리고 미래 제시 제대로 부탁드립니다나라에 청년들이 비전과 꿈이 사라지고 있어요,,./data\문재인.csv
20587,근데 보통 악플다는 사람들 보면 여자임 ㄹㅇ 이미 고인이신분께 그리도 악플을 달고싶은지 참 안타깝다,,./data\여행에 미치다.csv
20113,저도 동트는 로맨스랑 트럼프판타지랑 귀곡의 문귀신 종종 나오지만 주인공들이 다 잡아줘서 괜춘 추천해용,,./data\에브리타임_댓글_1113.csv
20977,몰카는 범죄구요 범죄자는 처벌을 받으시고 이런 에둘러 말하는 식의 글 따위를 사과문이라고 칭하지마세요,,./data\여행에 미치다.csv
22548,신행 취소하고 개짜증나는데 이딴거 졸라올라오죠ㅠㅜㅜㅜ 남의 속도 모르고 시부래유ㅠㅠ유ㅠㅠㅠ코로나ㅠㅠㅠ,,./data\여행에 미치다.csv
16900,성광님 힘내세요 이상한댓글은 신경쓰지 마시구요 응원하는사람들이 더 많다는거 잊지마시구요 늘 행복하셔요,,./data\박성광.csv
17286,악플때매 죽었을지도모르는데그 악플러들이고인 위하는척 여기와서 또 악플달고있는걸 고인이보면참 답도없겠다,,./data\박성광.csv
22868,저도 아주 옛날에 신행으로 다녀왔어요 정말 지상낙원이였어요 아직도 잊혀지지 않아요 꼭 가보시길 바래요,,./data\여행에 미치다.csv
23418,영상 보니까 갑자기 다시 가고싶은 욕구 엄청나 나 돈 열심히 모을게ㅠㅠ 코로나 사라지면 같이 여행가줘,,./data\여행에 미치다.csv
19406,httpswwwkhuackrkornoticelistdocategoryUNDERGRADUATEpage1,,./data\에브리타임_댓글_1113.csv
19231,나도 갑자기 반년 지나서 다시 돌려달래서 냈었는데 그럼 처음부터 맞게 지원을 해주던가 진짜 뭐하는거냐,,./data\에브리타임_댓글_1113.csv
20564,인스타 관리하시는 직원분이 댓글 좀 닫으셨으면 좋겠네요 논점이 제대로 흐려져서 다들 물어뜯고 난리인데,,./data\여행에 미치다.csv
16071,수험생 여러분 긴장하지 마시고 오늘 그동안의 노력을 결실맺기를 바랍니다 좋은일들만 가득하기를 바랄께요,,./data\문재인.csv
17707,ㅠㅠ sorry to hear this bro Prayers for him and his family,,./data\박성광.csv
27773,두 번째 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아리가또센샗ㅌㅋㅎㅌㅎㅌㅌㄹㅋㅎㅋㅎㅋㅎㅋㅎㅌㅌㅎㅎㅋㅎㅋㅎㅋㅎㅋㅎㅎ,,./data\유머 짤.csv
20659,아이고 이렇게 죽어서 경찰에서 조사안받겠네진짜 살아서 경찰조사받고 죄값치뤄야지 왜죽어 진짜 답도 없닼,,./data\여행에 미치다.csv
17295,생각없는 글에 상처 받지 않길 바랍니다 충분히 애도하시고 마음잘추스리시길 응원합니다 같이 힘내봐요우리,,./data\박성광.csv
19184,헐 그정도면 ㄱㅊ은듯 살만한데요 저 7세대 32기가 41만원으로 샀거든요 중고아니고 그정도면 ㄱㅊ은듯,,./data\에브리타임_댓글_1113.csv
14619,스마트시티 연탄 피우고 비새는 국민들 부터 보살펴야 하지 않겠습니꽈 짱개 시스템으로 짱개꿈 고만 꾸고,,./data\문재인.csv
20512,아 그거 그리고 국내에서는 아직 승인 안됐다고 봤음 넘어짐 인식 기능 별로 쓸 일 없으니 걍 3 살까,,./data\에브리타임_댓글_1113.csv
18776,이게 랩이지 이게 랩이고 이게 래퍼지 일단 다르자나 언제부터 이정도 수준의 랩이 퇴물이 되었는지 ㅠㅠ,,./data\스윙스.csv
18862,동까아돈까야 아빠머리너무아파 병원데려다줘 저번에 마이크 괜히던져서 말이왜케어눌해지셨어욬ㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\스윙스.csv
17079,진짜 여기다 악플다는 인간들 자기가 정말 소중한걸 잃었을데 축하한다는 말을 듣고 박수를 받았음 좋겠다,,./data\박성광.csv
15860,나라꼴 이 지경으로 만들어좋나진보가 더 쓰레기라는걸 니 덕에 깨달았다 너 뽑은게 내 인생 최대의 수치,,./data\문재인.csv
15564,이 처럼 힘든 시국에 야당이라는 작자들은 머리밀고 단식이나하고 단합해도 힝들이 시국세 개탄 스럽습니다,,./data\문재인.csv
20868,이거 봤어 여기 대표가 올린 여행피드에 몰카성관계 영상 섞여있던거 그런 영상 다운로드해놓나봐 ㅁㅊㅁㅊ,,./data\여행에 미치다.csv
20732,불법촬영물도 아니고 트위터에 상호협의하에 올린영상을 받아서 실수로 올린거라는데 악플때문에 죽게되었네요,,./data\여행에 미치다.csv
25948,그냥 BJ 그만두면 되는거 아닌가 자살시도에 응급실 실려가면서 까지 BJ를 계속 해야되는 이유가 뭐죠,,./data\위키블루.csv
17064,적당히해라 너네들이 이러는게 오히려 고인을더 모독하는거라생각해 지금은 분탕보단 진심어린 애도가 먼저야,,./data\박성광.csv
18029,만찬이라고 하기에는 쪼끔 부족한듯 싶지만 사람마다 차이는 있을수 있겠죠 전 옆에 있는 커피가 땡기네요,,./data\배다해.csv
15226,한국때문에 잘살고있다는 여행중소리을 듣게되니 얼마나 감사한지힘납니다돌아와 열심히 살겠습니다 감사합니다,,./data\문재인.csv
15831,도덕과 윤리도 필요 없으니 그냥 노량진 학원들처럼 수능 위주로 중고등학교때 학원처럼 운영했으면 합니다,,./data\문재인.csv
18426,Where is the evidence the data I dont see it on ur story,,./data\스윙스.csv
20890,야동이라면 눈돌아가는 헬조센유교탈레반들한태 잘못걸렸넼ㅋㅋㅋㅋㅋㅋ잘가라 멀리 안나간닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,./data\여행에 미치다.csv
15829,마트 씨씨티비나 다이소 씨씨티비에 보면 나올텐데 모자 훔쳐갔는데 절도혐의로 수배좀 내려달라고 해주세요,,./data\문재인.csv
18088,조카님 만날때 이쁜 꽃단장 뿐만아니라 이젠 발성도 열심히해서 목도 풀어놔야됨 ㅋㅋㅋㅋ 고되다이모라잎흐,,./data\배다해.csv
16481,저도 사진보니 가슴이 먹먹 하네요 좋은곳에서 편히 쉬세요 지선씨 오늘따라 사진이 더 선해보입니다 ㅜㅜ,,./data\박성광.csv
18377,please do some asmr shit videos in your channel FOR REAL,,./data\스윙스.csv
25996,중국인 원래 생야채 안먹어요 ㅋㅋㅋ 쌈은 중국 전통음식이라면서 왜 조부모한테 쌈싸먹는 방법을 가르치지,,./data\위키블루.csv
14240,정말 답답 하네 국민 이 뽑아준 국회 의원 님들 자기 밥 그릇 만 생각 하지 말고 민생 을 좀 살피시죠,,./data\문재인.csv
14457,국가와 국민이 아닌 아닌 저네들 기득권 사수에 목숨 건 친일 잔당들의 막가네 정치 선동에 화가 치밉니다,,./data\문재인.csv
19753,공대 전화기에서 여자비율이 52 자체도 안될건데 ㅋㅋㅋㅋ 요즘 신입학 애들은 그나마 늘었긴하던데 그래도,,./data\에브리타임_댓글_1113.csv
17091,기사읽는데ㅋㅋ어처구니가없어서 그딴 기사 걍 무시하시고 앞으로 더 좋은모습으로 계속 방송해줘요 응원할께요,,./data\박성광.csv
19354,이런 식으로 반복문의 길이를 tmplist의 길이 1번 반복해주고 마지막 출력은 반복문 밖에 만들면 됨,,./data\에브리타임_댓글_1113.csv
15231,KoreaOne SuperMoon 여훈 YoungH 0yh SuperSter 권지용 GDragon GD,,./data\문재인.csv
15104,인도네시아대통령의 존경하는 형님 이라는 말에 저도 같이웃었어요존경하는 대통령님 감사합니다 감기조심하세요,,./data\문재인.csv
16549,슬프네요 그리고 성광님이 참 고마운동기라고 느껴질꺼에요 저희들대신 좋은곳으로 갈수있도록 인사해주세요ㅜㅜ,,./data\박성광.csv
14718,대통령님 차상위장애인이고아무고도안대미다다문화가정인미다도아주세요재가지금대장암수술하고지금향암치료박고잇쓰미다,,./data\문재인.csv
27915,What is happening Can anyone help us understand Thank you,,./data\이상민.csv
14636,한순간도 흐트러짐 없이 단호하고 강인한 우리 대통령님 우리 문프고맙습니다 미안합니다 존경합니다사랑합니다,,./data\문재인.csv
16461,아 비통하네요나중에 만나서 또 개그하자는 말이모든걸 함축시켜주는거 같아요하늘에서 아프지마시고 편안하시길,,./data\박성광.csv
17844,진짜 스토커에 대한 법적처벌이 넘 미흡한 것 같아요 꼭 강력한 처벌을 받고 정신 좀 차렸으면 좋겠습니다,,./data\배다해.csv
21383,사과문 왜 지우셨어요 불법 촬영물 다운로드한 것도 죄고 소지한것도 죄니 내부처벌 말고 형사처벌 받으세요,,./data\여행에 미치다.csv
16704,아 이글이 제일슬프네 ㅠㅠ그 마음 우리가 다 어찌 알까요성광씨도 얼른 마음추스렸으면 좋겠어요화이팅 ㅠㅠ,,./data\박성광.csv
18149,남자의자격 이후 그대의 수수한 모습과 목소리에 반해 항상 응원해왔어요 그런데 요즘엔 왜 이렇게 낯설까요,,./data\배다해.csv
15101,말은또잘해요반도체 제조강국을 흔든사람이누군데외교 조또 못해서 이따위 상황까지 만들어 놓고 진짜 양심없다,,./data\문재인.csv
20608,진정성있는 문제해결이 자살이에요 ㅠ 아니 지금 소식듣고 말도안돼 연발하면서 왔는데 너무 황당해서 잠다깸,,./data\여행에 미치다.csv
15969,멀게만 느껴지는 분 인줄 알았습니다이렇게 가까이 계셨는지 오늘 실감 합니다소통하는걸 영광으로 알겠습니다,,./data\문재인.csv
16393,ㅠㅠㅠ 수능 본지 넘 오래됐지만 저까지 따수워지는 느낌이예요 올 수험생들 모두 화이팅 대통령님 사랑해요,,./data\문재인.csv
14122,대통령님 힘드시져 힘내세요 아이들 엄마아빠 눈물 마음아파서 뉴스보다 같이 울었네요 총선때 혼내줘야겠어요,,./data\문재인.csv
21364,불법촬영물 소지하고 재유포까지 했는데 내부처벌 어쩌구 ㅋㅋ 얼마나 가볍게 생각하고 있는지 눈에 보이네요,,./data\여행에 미치다.csv
20201,맘 편하게 먹자 지금 당장 연락해도 되지만 안한다는 마인드 힘들지만 생각이라도 그럼 조오오금 나아지더라구,,./data\에브리타임_댓글_1113.csv
18017,맛있게 먹는 음식은 살 안찝니다건강하시고 더욱 예뻐지세요그릇들과 사진이 다해님 성품을 나타내는듯 예쁩니다,,./data\배다해.csv
19642,마라 알싸한 맛 좋아하면 라메이즈 사골국물 좋아하면 야미 땅콩소스 맛 좋아하면 얜시부 이렇게 취향갈리는듯,,./data\에브리타임_댓글_1113.csv
16649,밝게 웃고 있는 지선님의 저 모습을 오래도록 기억할께요 너무나도 선한영향력에 존경할수 있는 멋쟁이 희극인,,./data\박성광.csv
27588,울 주며니 날이 추운데 롱패딩은 꺼냈는고 22년 은제오냐 이말이여ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 피가 마른다 내새끼,,./data\유머 짤.csv
20850,picn2 존밤 유리라는 사람 고니 같은 사람 대표랑 친했던 사람들도 매일 같이 스토리 올리더니 안올리네,,./data\여행에 미치다.csv
14167,얼굴이 많이 상하셨어요ㅠㅠㅠㅠㅠ 아 현실이 너무 슬퍼요 아무것도 할수없어서항상 지지합니다 항상 감사합니다,,./data\문재인.csv
20632,결국 너의들 죽였네어디에서도 못볼 악플러들 한국에 다 모여서 살나봐혀랑 손이 무기중국에서도 이런게 없다야,,./data\여행에 미치다.csv
17890,잘했어요 그동안 정말 맘고생 많으셨겠네요 제대로 된 처벌 받고 더 이상 맘고생 하는 일 없었으면 좋겠네요,,./data\배다해.csv
18863,왜욕먹는거예요 난 너무 멋있어 보이는데당당함 패기 나에겐 없는 것들이라 너무 부럽구 멋져보여요 응원합니다,,./data\스윙스.csv
16455,악플때문에 힘들실텐데성광씨도 힘내세요친분하나 없는 보통사람들도 이렇게 슬픈데 지선씨 하늘에서 편히 쉬세요,,./data\박성광.csv
15615,아아부럽다잉 문대통령님과 사진도 찍고부러워요존경하는 대통령님 꼭 뵙는 날이 오기를항상 건강하세요사랑합니다,,./data\문재인.csv
15739,억울한일 당하고도 찍소리 못하는 대통령보단 할말을 할줄아시는 문재인 대통령님 사랑합니다 올해도 건강하세요,,./data\문재인.csv
19235,예산 부족하다 이건가 학교 진짜 일처리 뭐같이하네 ㅎ 초과학기 코로나 장학금도 예산이 모지라서 안줬다던데,,./data\에브리타임_댓글_1113.csv
14142,맞습니다 어떻게 아이들을 국민들을 협상카드로 이용하는 잔인한 정치인이 진정한 국민 대표라 할 수 있을까요,,./data\문재인.csv
21005,건강하고 좋은영상을 기약했는데 대표님께서 그러시면 남겨진 크루와 지인 가족들은 어떤마음으로 살아가야하나요,,./data\여행에 미치다.csv
20065,브라더후드가 원작인 것도 원작이지만 작품성도 넘사벽이에요 강연이 유명한 것도 브라더후드로 유명한 것이구용,,./data\에브리타임_댓글_1113.csv
16396,전 왜 올해 수능을 안칠까요 올해 수험생들 행운 가득하길 바래요 대통령님의 따듯한 맘이 전달되길 바랍니다,,./data\문재인.csv
17224,성광님 같이하던 지선님의 비보에 큰충격이었으리라 믿어요 마음 잘추수리시고 힘내세요 시간이 말해주리라믿어요,,./data\박성광.csv
16510,ㅜㅜ또 한번 성광님의 글을 읽고 눈물이 왈콱 쏟아지네요아름다운별이되었을 지선님 그곳에선 아프지마세요 ㅜㅜ,,./data\박성광.csv
