,댓글
1143,언니 넘 이뻐요😍😍😍
1144,저 사람 미친나베...본인이나 잘 사시길...힘내세요!! 혜정이 이뽀요😍 아이들은 축복입니다!!
1145,함소원씨~~응원합니다. 건강 잘챙기시고 못난 댓글들은 신경쓰지마세요.
1146,욕하눈 사람 부러워서 그러는거예요 😬 못난 사람 ㅋㅋ 응원하눈 사람이 더 많아요 힘내요 언니 👍👍👍👏
1147,부러워서 그러는거니까 신경쓰지마요~^^홧팅♡
1148,애가그렇게예쁜데ㅠㅠ쫌 안나왔으면좋겠네요 아맛보다 함소원나오면 스트레스받아요ㅠㅠ더불어사는세상에서 적당히좀하지 적절한소비를해야 세상도 돌아갑니다
1149,악플 진짜 고소하세요!!
1150,적당히 하세요. 아내의 맛 볼때마다 한심하고 기가 막혀서... 누가 이모고 누가 엄마인지
1151,👏♥️멋짐👏♥️
1152,"안티는 조금이에요
찐팬은 안나타나요 조용히 응원하고 가도하죠👏👏👏"
1153,악플러들은 그냥 생각없이 하는말이에요 어차피 남이잖아요 ? 신경쓰지마세용. 💐
1154,👍 응원합니다~~
1155,토끼가 아니고 호랑이 아닐까 벌써부터 또래 친구 때리고 반성도 안하는데 역시 피는 못속여~~ 아빠를 똑닮아서 지하고싶은데로 성질이든 뭐든 다~부리고 지금은 오냐오냐 커서도 손버릇 인성 문제있으면 큰일나겠네~
1156,"저 부탁이 있습니다 왜 원이랑 투 따로 파실까요ㅠㅠ 같이 좀 주문 할 수 있게 해주세요 ㅠㅠ 저는 빠져랑 1,2 같이 우려 먹는데;;;;이번에 깜빡하고 원을 못샀어요.. 한달이나 기다려야 한다고 생각하미 맴찢입니다..."
1157,빠져랑2는 주문햇는데용 1은 언제나오나영? 같이 사보고 싶었는데 1은 못 사서용..ㅜㅜ
1158,초등학생 아이와 같이 먹을수 있나요?
1159,혹시 변비가 있긴한데 변비약처럼 하루종일 화장실 다니지는 않나요? 잘붓고 변비인데
1160,이번엔 과식 시리즈인가요? 😁😁😁 자꾸 궁금해서 들어와보게돼요 보면서 빠져랑 먹으면 더 맛있는느낌 ㅋㅋ
1161,빠져랑 이거 뭐예요. 살빠지는 차 이런거?
1162,포장되어있지않은 소원언니!!! 리얼이예요^^
1163,ㅋㅋㅋㅋㅋ마늘떨어졋을때표정ㅋㅋㅋㅋㅋ👍넘귀여우셔용
1164,언니랑친해지고싶어요ᆢ😂
1165,아... 제발 둘째는 갖지마요... 둘째가 불쌍해질꺼같아요 진짜 저 혜정이 고열났을때 두부 으깬거 보고 기겁했는데...하...😢
1166,임신하려한다면서 뭔 빠져라야
1167,요즘외식마니하시네용👏
1168,소원언니 맛있게 드시네요 😄😄👍👍
1169,신랑 먹이려고 배송 기다리는중이에요 🙂
1170,😂 💕💕
1171,하 ㅋㅋㅋ 언니 귀여워요 너무너무 🤗🤗
1172,먹고 있는데...좋아요.차맛도...👍
1173,언니 기여워용😍♥️
1174,너무맛잇게드시네요😂
1175,빠져랑잘마시고잇어요👏응원합니다
1176,어디서신청하면되나요?
1177,❤️😘😍💕❤️💕💗❤️
1178,수유중에도 마실수 있나요?
1179,하~~~~~~~~~
1180,언니 잊혀졌던 패딩 반가워요!!👍👏👏
1181,옹니 귀여웡😍
1182,아 너무 맛있겠다여 ♥️❤️ 잘챙겨드세요 언니
1183,소원씨 많이 드시고 화이ㅡ팅 근대 목주름이 하나도 없어요 얼굴도 이쁘시고 오늘도 힘내세요 응원합니다
1184,빠져랑기본이랑빠져랑2는 차이가 어떻게 될까용??
1185,소녀처럼 냠냠~ㅎㅎ❤️❤️❤️❤️
1186,저도오늘첫주문했네요..열심히잘먹어봐야겠어요
1187,ㅎㅎㅎㅎㅎ오물오물드사는게귀엽네요
1188,저두 기대되고있어요 빠져라2 언능 먹어보고싶어요ㅋ
1189,언니 ㅋ 눈빠지는줄 알았어요 ㅎㅎㅎ 마늘 떨어트린게..ㅎㅎ 혜정이가 사탕 떨어트린 얼굴같아요 ㅎㅎㅎ 😱😱 옴뇸뇸뇸 ㅋ 너무 맛잇게 드셔요 ㅎ 저도 어제 고기먹고 왔는대 이리보니..또 침나오내요..~_~
1190,늘 잘먹고 있어요^~^♡♡♡감사합니다^^
1191,마늘흘려 눈커짐~언니는 귀요미^^
1192,먹고싶네요
1193,댓글보고 구매하고싶은데 어떻게 하나요?
1194,아 언니~마늘 떨어졌을때 진짜 귀여워요~~~ㅋㅋㅋㅋ 너무 사랑스럽다 언니~~ㅎㅎㅎㅎ
1195,드뎌 샀네요~!!!! 2먹고 1도 공구할때 사께요 !!!
1196,주문하고 기다리는중이용~~ 너무너무 기대되용~~
1197,So sexy
1198,예민성도복용해도
1199,@swwwwwwwag
1200,🔥🔥🔥🔥🔥🔥🔥🔥
1201,진화씨 마스크좀 더내리고 드실걸요
1202,표정이 배부른 표정같아요
1203,주문방법좀 알수있을까요?
1204,@ra_a_a_a_a_ang2 ㅋ
1205,헛 똑똑이. 혜정이가 불쌍해 에 ㅡ그 한심~~
1206,디엠 확인 부탁드려용 😍
1207,와우 소름 ♡♡저랑대화한고 ~덕분에 주문완료♡감ㅅㅏ합니당
1208,언제 또 할까요?😭😭
1209,빠져랑2마실때 영양제 먹으면 안되나요??
1210,빠져랑1하고2차이가 뭐에요?ㅋ
1211,빠져랑 1은 언제 오픈예정인가용??😭
1212,넘궁금해서2 구매해봤어요 공복에마셔도 되나용? 복용법은 적혀있나요봉투에?
1213,빠져랑2 예약주문 했숩니댜!! 얼른 마셔보고 싶어요!!
1214,빠져랑 맛있어요!! 붓기 쏙 빠지고 하루종일 마시네요 !! 응원합니다 함소원씨!
1215,드뎌 저도 샀어요~~ 혈액순환잘되길 기대해봐용😍
1216,구매완료했어용^^
1217,쥔짜 효과 짱인거같아요~~👏👏👏
1218,저도방금주문했어요~ㅋ빠져라1도주문하고싶어요ㅋㅋ기대기대😍
1219,진짜 혜정이 웃는모습 보고싶네요 너무둘째에 힘쓰지말고 혜정이한테 힘써주세요
1220,저두구매햇어용 빨리먹어보고싶군요😍
1221,초고속판매추카추카드려요^^ 11월2일날 뜬다고 해서 그전에 미리 링크 가서 구매했어요ㅜㅜ 예약판매라서 좀 늦네요ㅜㅜ 선착순이요ㅜㅜ 돈 바로 저녁에 입금 안시켰으면 또 매진 될뻔했네요ㅜㅜ 빠져랑1은 그냥 계속 차에 걸치는것으로 나오나요? 빠져랑 2처럼 티백 종류도 괜찮을것 같네요^~^ㅎㅎ 앞으로도 좋은소식 기대할께요~^^
1222,구매완료~~^^
1223,항상응원합니다.열심히 사는모습 너무 보기좋아요 .다음 같은곳에서 댓글 달고싶었는데 못해서~~팬입니다 .일도 좋치만 건강도 챙기면서
1224,저도 구매했어요ㅋㅋ 살도빠졌으면 더 좋겠는데 더 좋은건 혈액순환이되는 차라서 더 샀네요 ~^~^
1225,1하고같이 주문하고싶었는데..2먼저 주문했어요~
1226,구매해보고싶은데 완전검정색머리두 색이변하나욥?
1227,혜정이보고싶네용
1228,소원씨는 어떤색으로 하셨나요?
1229,언니 스릉합니당❤️
1230,빠져랑 친구들에게 홍보중이예요 배도 안아프면서 ~~속도 시원해요
1231,완전 꼬수워서 멈출수가 없어요😎😎
1232,너무 너무 예쁜 언니~성격 몸매 피부 뭐 하나 빠지지 않네요!! 언니 항상 응원합니다. 화이팅!! 육아는 정답이 없습니다. 엄마가 정답입니다^^혜정공주님 보고싶네요~~^^
1233,언니 혜정이 취혜정인거 첨 알앗어요 !! ㅋㅋㅋㅋ 진화님이 그럼 췬화 이건가...?궁금쓰!!
1234,빠져랑 1은 찬물에 잘 우러나서 좋은데 2는 잘 안우러나네요 ㅠㅠㅠㅠ 따뜻한물로만 마셔야 하나요??
1235,예뻐서⚘
1236,감사합니다 ~~^^
1237,오늘하루도 힘내세요 파이팅 혜정공주 보고싶어요
1238,역시 함소원 최고예요~!!!👏👏👏👏👏
1239,1언제입고나옵니까?
1240,와 🤩 역시 함소원짱 🙏🙏🙏👍👍홈쇼핑요
1241,응원합니다 소원씨💙💜회사도 번창하시길~~💛💙💜💚
1242,저는받아볼수있는거죠? 11월6일부터 순차적으로 배달된다고하던데요
1243,빠져랑 1.2 너무 좋아요~~ 잘 먹고있어요 1.2 세트 꼭 나와주시몈 좋겠어요
1244,언니 매진 축하해요!!!!!! 빠져랑 엄청 잘 팔리네요.
1245,저소원씨편니에요혜정아프대캔차나요
1246,"아이가 아프면 부모는 아무생각이 없어지는데 자신이 겪은일을 너무 생각못하는것 같아요 힘내세요 다그럴수있구요 모두다 잘할순없는데 잘하고있어요 다만..내일보단,오늘이 소중하다는거 기억하시고 힘내세요"
1247,이쁜 소원언니 감기조심하세요 😍😍😍
1248,눈썹문신이예요?
1249,넘넘예뽀용 ❤️😊
1250,이쁘지는않은거같아요
1251,주름이 없어요 비결이 뭐에요
1252,진짜 함소원?언니 당신은 진짜👍👍👍👍👍👍👍👍사랑해요🙆‍♀️🙆‍♀️🙆‍♀️
1253,혜정이 말 배우는거 보고 싶어요~ 진화씨도 잘 있는지 늘 보고 싶고요~ 가족사진 종종 올려주세요~♡❤️❤️❤️❤️❤️
1254,솔직히 안 예뻐요...자기가 예쁘다고 생각하고 계신다면 할말이 없고..
1255,아내의맛 안나오세요!😍😍😍
1256,자꾸그러면..무서워요👉👈
1257,얼굴이쁘고 몸매좋고 의리짱에 부족한게 모니~~❤️
1258,와 언니 예뻐요❤️
1259,방금주문끝😍😍😍
1260,난 맨날 놓치네요 저거 ㅠ 언니 화이팅 너무 이뻐요 진짜 ㅠ 😍
1261,주문완료했네요 ㅋ언니믿고 주문해봐용👏
1262,아내맛잘보이서요
1263,👍👍👍
1264,너무 예뻐요 소원님 ㅠㅠ
1265,함소원님 예뻐요💕악플 무시하시고 힘내세요!
1266,"美女～
더 많이 찍어서 공유해주세요 ❤️"
1267,👏🙌❤️
1268,홈쇼핑도 함소원몰도 놀러갈께요
1269,❤️❤️❤️😍
1270,힘내세요 응원합니다
1271,귀신같아 머리좀 잘라요
1272,와꾸 좀 치우세요 뭐 같이 생기긴 함소원씨 ㅎㅎ🤮🤮🤮
1273,"빠져랑 1이랑 2차이가 멀까요?
제가 빠져랑1은삿눈데 ㅠㅠ 어떻게 더 좋을ㅋ가요?"
1274,빠져랑 1 얼른 재오픈해쥬세여!!💕
1275,빠져랑2시켯는데 얘는하루 한티백만가능한가여 물양은여
1276,한모금 마시고 왜 항상 볼을 만지세용~~^^? 너무이쁘세요 저도 빠져랑 거이다마셔서 다시주문하려구용~^^
1277,훠궈 어딘지 궁금해요~~^^
1278,기다려진 제품 빠져라1 도 좋은데ㅋ 빠져라2를 먹어볼려구요ㅋ 화장실직빵입니다ㅋㅋ
1279,빠져랑1이좋아여2가좋아여?
1280,빠져랑 1과2 차이점은 무엇 인가요??
1281,소원님은 드셔도 살이 안 찌시는것 같아요
1282,빠져랑1 너무맛나여^^ 하루 티백 3.4개 먹어도되는지요~~
1283,언니 빠져랑1 먹고있는데 혹시 하루에 권장량있나요?저 하루에 세개씩 먹고있어요 두번씩우려서~~~
1284,지금 1마시고있는데 2랑 번갈아가며 마셔도 상관없나요??
1285,전저색만큼진하게안우러나던데요?ㅠㅠ
1286,누나 남편한테 잘해줘요 ^^
1287,안나왔으면 좋겠다 진짜
1288,니남편이 존나불쌍하다
1289,빠져랑1이랑 2 뭐가 다른지 알려쥬세요!
1290,저도 한잔해야겠어요🤭🤭
1291,얘기한데 신경 좀 써고 실 잘 데기 없는 그런데 신경쓰지 말고요 오로지 돈돈 ᆢ
1292,빠져랑 어제부터 먹는데 맛있네용
1293,좀..홍보성이심하세요..
1294,엄마가 무식하면 애기가 고생
1295,앗 훠궈 먹고싶어요
1296,빠져랑2 구매완료.❤️❤️
1297,빠져랑은 사랑임돠 계속 먹을꺼예용😍
1298,빠져랑 잘마시구 있답니다.구수하니 계속 먹고싶은맛👍
1299,여신이 따로 없네용ᆢ헤어스탈 너무 잘 어울려요.
1300,너무 예쁘세요😍👍
1301,바로구매!드디어 빠져랑2를맛볼수있겠군용!!
1302,입뻐요. 진짜
1303,식당은 어디인가요??
1304,너무 이뻐요 ^^
1305,헤어 웨이브 넣으신거 엄청 예쁘세요!!!!
1306,모유수유중에도 마셔도 될까용??
1307,아~~~~~~~~~
1308,빠져랑1먹고 있는데 2도 궁금하네요😍
1309,빠져랑 마시면 효과가 어떤거예용? 지금 처음봤어욤
1310,"빠져1,2 차이점 알고싶어요"
1311,하이디라오 가셨나봐👍맛있겠다ㅜㅠ
1312,빠져랑1보다 2가 더 연해요. 맞지요?
1313,빠져랑1마시고 저 2키로 빠졌어요 😁😁👏👏👏👍👍👍 빠져랑2사려고요
1314,Cantik banget
1315,어트케 주문해융??
1316,안녕하세요^^전 1먹고있는데 2는 뭔가요?
1317,예쁘신 소원언닝❤️
1318,❤️
1319,와ㅠㅠ여신❤️❤️❤️❤️
1320,👏
1321,잘보고 가요~^^
1322,진짜 존예 여신님...😭😭엉엉ㅠㅠㅠ❤️소원언니 넘 조아유 ㅠㅠㅠㅠ👍🏻
1323,❤️ 감사합니당
1324,多少钱?
1325,언니 그거 언니가 직접 만드신건가여? 꼭 먹어보고 싶어여 😍
1326,"빠져랑 1,2 차이점 궁금해요~"
1327,얼마인가요?
1328,소원언니 너무이쁘셔..♡ 팬이에요
1329,저도 1이랑2차이 알고싶어요~
1330,"빠져랑1 마시고 있는데, 날씨가 추워지니 손발이 차서 빠져랑2도 구입했어요. 기대되요^^"
1331,언니저도궁금해요. 1.2차이가..1은 주문해서먹고있는데..
1332,빠져라 1 구입하고 먹은지 3일째에요 오늘 빠져라 2 구입 완료했어요^^ 고소해서 맛있어요 물먹는게 편해요!
1333,소원씨~어떻게 주문해요?
1334,오늘 빠져랑1 발송했다니 살뺄 생각에 설레이네요~~안양에도 맛집훠궈있는데 가보셨어요? 복성루훠궈
1335,빠저랑 1. 2 차이뭔가요??
1336,🔥🔥🔥🔥🙌🙌🙌🙌
1337,저도함소원씨처럼날해지고싶은데....빠져랑2구매하고싶은데어디로하면될까요
1338,가격이랑 주문방법 좀 알려주세요~
1339,@cherish_2.1 너무 이뻐 진짜...
1340,가격이랑 주문 방법 좀알려주세요~
1341,드디어 시켰어욥~~ 빨리 왔으면 좋겠네용~~^^
1342,빠져랑2 기다렷어요. 저는 2가 너무맛잇고 잘맞는것같아서 아직 남앗는데 택비 아낄겸 6봉지 더 샀어요. 차를 이렇게 쟁여두고 먹는건 첨이네요ㅎㅎ언니가먹는거좋아서인것도 한몫해요ㅎㅎ일단물마시는데거부감없어지고 물도잘마시니 화장실도 잘가고 감기까지덜걸렷음좋겟네요😁글구 복지재단에서 만드는거맞아요??전 그래서 더좋아졋어요
1343,부탁인데 제발 애기가 아프면 바로 병원 좀 가세요! 두부나우깨고있지말고 ...중국인들이 방송보면 한국인들은 다 저렇게 미개하다고 생각하겠어요! 애가 이픈데 그 와중에 한글도 잘 모르는 외국인 남편한테 그것도 애 앞에서 싸움만하고 한국인 남자들도 와이프가 넣어둔 물건 잘 못찾는데 외국인이 오죽하겠어요? 다음엔 꼭 애기 한테 필요한거는 사진찍어서 저장 좀 해두세요! 안타깝고 화가나서 못참겠네요!
1344,dudduhytgug❤️
1345,언니 ㅋㅋㅋㅋㅋㅋㅋ
1346,언니짱🤣🤣🤣🤣👍👍👍
1347,이번엔 진짜 꼭 빼고싶어서 첫구매했어요😁
1348,빠져라2이랑같이먹어도되는건가요?
1349,말소리 들으니 반가워여 💕
1350,😍😍😍😍
1351,너무 이쁘네요 😍😍
1352,아내의맛에서 자주 보고싶어요😊마마랑 다들 안나오니 화요일이 허전🤣
1353,진짜 빠지나요?ㅠㅠ
1354,대단하셔
1355,언니~빠져랑 주문했어요~구수하고 붓기도 빠질것 같애요😆😆👍❤️
1356,담주나오시나요
1357,언니! 부지런하시네유 방금 녹화끝났는데!!!🤭🤭🤭👍🏻
1358,예뻐요
1359,아내의맛에언제나와영?ㅎ기다리고있어용😉
1360,빠져랑 언제 마셔야 효과를 볼수 있을까요?
1361,🤩👍👍
1362,빠져라마 ㅋㅋㅋㅋ ㅋ ㅋ 언니 귀여워요
1363,언니너무예뻐요😍😍😍
1364,스토어팜에서 구매해버리고 말았네요 😭 항상 열심히 하는 함소원씨 응원합니다. 🤗🤗
1365,언니 혹시 임산부도 마셔도 되나용?
1366,빠져랑3 보이차 나오는건가요 !!!
1367,저 지난주쯤 빠져랑2주문 했는데 카카오상담은 어떻게 할수있나요?배송상황을 알고싶어서요ㅠㅠ
1368,😍
1369,아이6살인데 먹어도되죠?
1370,언니팬됐어요.아내의맛보고나서요.첨부터끝까지다봣네요.언니나오는거만요^^😍😍😍😍😍😍
1371,소원씨..요즘 살찐거 같아요...여전 이쁘시지만..기름진 중국요리 자제 하세용.!~~
1372,요즈음 아맛에 왜 안나오세요😭 (제가 해외라 우체국 배송대행으로 받으려해요..대략적으라도 날짜를 알아야해서요.. )10ㆍ26부터 순차배송 이라고 되어있던데 지금 주문하면 배송일이 언제쯤일까요
1373,진짜 빠지나요?
1374,드뎌 기다리던 빠져랑 2가 왔어요
1375,빠져랑도 시켰는데 이번엔 꼭 성공할거에요
1376,제가 1년만에 6키로가 쪄서요.ㅠㅠ
1377,ㅋㅋ 이런게 조하효...꾸미지 않은 엔쥐!!
1378,ㆍ🙌ㅅ
1379,beautiful as ever
1380,아맛 재미없음
1381,오 아내의맛 이제 나오시나여?
1382,妻子的味道还有你们吗❤️
1383,카드결제도오픈됐나요?임신준비중인데 먹어도될까요?
1384,빠져랑 1~2 다구매하려는데 택배비가 따로 따로 붙네요?
1385,오늘출산했어요ㅎㅎ빠져랑1출산가방에단디챙겨서왔지용😆붓기가쫙쫙빠지길요😍
1386,효과가 다른가요
1387,디엠주세요
1388,구매했어요😊😊
1389,진짜 빠지나요?
1390,"빠져랑2 일주일 챙겨마시고, 숙변 효과~"
1391,너무잘먹고있서요ㅎㅎㅎ 저녁에 잘때먹고자면 붓기도쫌빠지는것같아요ㅎㅎ
1392,안녕하세요..주문하고싶은데 어찌해야하는지요?
1393,가격이궁금합니당
1394,바로주문🙏🤗🤗🤗
1395,빠져랑 1이 더 꼬숩네요~😆
1396,😍😍😍
1397,오늘온대요😆 빨리먹어보고싶네융
1398,주문완로😂
1399,혜정이는 뭐하는지 궁금해요~
1400,언니 여전히 예뽀여. 나의 롤모델 👑😍
1401,빠져랑1 주문하고 갑니다~~👏👏👏
1402,빠져랑2 바로 먹어도 돼요?
1403,💝기다리다가 뜨자마자 결제요 ♥️
1404,므슨마신가요? 향은여? 예민해서리ㅜㅜ
1405,빠져랑 1도 주문했습니다~~
1406,정말 예쁜 언니😍😍
1407,😍예뻐요👏
1408,근데 1이랑 2같이 우려서 먹어도 되나요??
1409,으앗넘이쁘시다❤️
1410,2도 주문했는데 1도 주문 고고할께요~ 애낳고 찐살들 빠지길ㅜ
1411,1은 뭔가요
1412,어디서 판매 하나요?
1413,"난 언제올까용 빠져랑 1,2다 구매했는데"
1414,오늘 1도 주문했어요~^^ 저녁 때 늦게 먹을때나 많이 먹을때나 빠져랑차1를 마시면 다음날 붓기 없어요 ㅎㅎ또 다시 재주문합니다🤗
1415,1이랑2 뭐가 다를까요?
1416,다이어터 중 인데ᆢ 효과가 좋은가여?~^^
1417,저 빠져랑 주문해서 마시고있는데ㅡ또 주문해야할것같아요ㅡ다먹어가서ㅎㅎ
1418,63세 엄니랑 15세 딸램 빠져라1 먹어도 되나요?
1419,주문 할려는데 디엠 주세용
1420,주문가능핫가요??😢
1421,드뎌 1 3세트 주문했어요~
1422,다이어트중인데 빠져랑1이랑 2중에 어떤거 마시는게 좋은가요?
1423,언니 아까 톡으로 문의드렸던 세영세은맘이에요~~ 지금 주문했어요^^ 잘 부탁드려요^^
1424,^^ 좋은상품 잘보고 갑니다
1425,짜장면 먹는 혜정이 이뻐요^^ 빠져랑은 아이들도 먹을수있는걸까요?
1426,1이랑 2랑 중에 어떤게 더 먹기가 편할까요?😅
1427,효과는 언제 볼수있나요?또 주문했어요
1428,디비디도 하고 빠져랑도 마시고 있는데 식단조절을 하지 않아서 인지 아직 체중감량엔 효과를 보지 못했어요. 그래도 빠져랑은 먹기 편해서 빠져랑2도 주문합니다~
1429,손지검혜정이네요
1430,귀여워요 이쁘고 진화님 슈돌 나와주세요
1431,이게 뭔가요? 시서스인가요?
1432,이쁜혜정이 짜장면도 잘 먹네용😍😍😍
1433,빠져랑2어케주문해요?
1434,아구 잘목네 💛
1435,와 😁😁😁잘 먹네요.잘먹고 잘 크세요.
1436,영상 자주 보니 중독돼요
1437,ㅋㅋㅋㅋ맛있어요ㅋㅋ😍👍
1438,귀여워! 항상 건강하고. 예쁘게 자라자!
1439,저 이고 임산부도 마셔도 되나요?
1440,금욜에 주문해서여
1441,잘먹네용ㅎㅎ
1442,지금소리켯는데 짤려서 씻어요~로들었어요😂
1443,😍😍😍
1444,언닝사실저는언니보당혜정이찐팬이에용❤️
1445,❤️
1446,❤️
1447,어머님은?
1448,예뻐요!예쁜엄마의 예쁜딸아이 행복한일만가득했으면 좋겠어요💕
1449,어이쿠 맛나게먹네~정아ㅋㅋㅋ 😎😎😎👏👏👏
1450,😍😍😍
1451,귀여운아가 짜장면먹으니 맛있네
1452,포장색깔이뻐요
1453,빠져랑 배송 기다리다 눈 빠져요 ㅠㅠ
1454,방금주문했습니다♡
1455,언니믿고한번 구입해볼께요 저 바로 구매결제했어요ㅎㅎ
1456,공주님 👸 짜장면 먹방요정 얍!!!!
1457,혜정이 너무 이뻐 ㅠㅠ❤️ 진짜 귀여워🌼🙋‍♀️💕
1458,혜정이 넘 앙증맞고 야무지게 먹네요😍
1459,어이코 이뻐라 이뻐
1460,혜정이 짜장면 먹는거 너무 귀여워요💕💕
1461,마마랑 닮았어요 ㅋㅋ
1462,"와..피부관리 진짜 잘하시나봐요😍😍 부러워요..ㅠㅠ 전 피부가 예민해서 트러블이 많이 생겨서 고민인데ㅠㅠ 좋은방법없나요??ㅠ알려주시면감사하겠습니당ㅎㅎㅎ❤️❤️❤️😍😍

함소원❤️진화❤️파파❤️마마❤️혜정이네가족 모두모두 건강하세용 화이팅!!!좋은일만가~~~~득하길용ㅎㅎㅎㅎ"
1463,귀여운 혜정이 짜장면 맛있게 먹어용 😍❤️
1464,혜정이너무이뻐요
1465,빠져랑2 아직 효과모르겠는데 무슨 효과들 말씀하시는거예요~? 조언좀...
1466,같이 외식 갔군요 시어머니 진화씨랑 가는것만 보다 혜정이랑 외식 보기 좋네요
1467,@l__hs2 그런건가봣!!신기하둔🤔
1468,@hn__y2 여우티랑 비슷한곤가봐
1469,@l__hs2 그런건가봣!!신기하둔🤔
1470,@hn__y2 여우티랑 비슷한곤가봐
1471,@l__hs2 그런건가봣!!신기하둔🤔
1472,@hn__y2 여우티랑 비슷한곤가봐
1473,저 구마했어요.빨리왔음 좋겠어요.
1474,언니 완판 화이팅!
1475,🐂
1476,🐂
1477,👍
1478,👍
1479,언니최고😍👍
1480,나두 구매해서 바르고 싶당
1481,축하드려요🎉
1482,저도이거혹~해서구매ㅋㅋㅋ기대됩니당ㅎ
1483,와우~! 진실은 통화나봐요👏
1484,언니 빠져랑2와서 마시고 있어요 맛이 구수하니 좋네요~
1485,앞으로도 좋은선택및 제품들 함소원님 통해서 접해보고 싶네요~ ㅎㅎ감사합니다
1486,소원님 멋있어용 👍👍
1487,저도 흰머리가 많어서 다음 방송때 꼭 봐야겠어요~
1488,축하드려요 능력자 중국며느리 ❤️❤️❤️자랑스러워요
1489,맞아요~~ 좋은제품을 알아보는 탁월한 선택ㅋ 믿고 구매하는 ♡
1490,저구입했어요. 애낳고 흰머리가 더 나네요.ㅜㅜ
1491,소원님 너무 이쁘세용 ❤️❤️
1492,저 이거 넘 사고싶고 방송도 챙겨보고싶은데ㅜ 애들 낮잠타임ㅜㅜ 그리고 탈모가 심해서 성분좋은 트리트먼트 엊그제 샀어요ㅜㅜㅜ 혹시 애들깨면 방송같이 볼께여
1493,이뻐요~~^~
1494,이뻐요 소원언니 😍😍
1495,이뻐염 소원님 더 동안으로보이는😍😍😍
1496,"이거칠하고,담날샴푸하면사라지는건가영?"
1497,😍😍😍
1498,역시 볼에 손 대고 이쁜척 해야 함소원씨 같아요 😜
1499,언니 넘이뽀요 비결이 먼가요?😍
1500,오늘도 미모에서 빛이 나네요🤩❤️
1501,피부가 외케 좋아요 20살같아요
1502,우왕 매진👏
1503,힘들엇는데 이쁜 언니 보구 기운 납니당 오늘 30분 늦게 퇴근이라는 말에 기운이 쏙 빠졌거든요ㅜ
1504,이뻐욤 ❤️
1505,으악내눈!!!!! 제발이런것좀하지마세요
1506,어머 😮 어쩜 그렇게 20대 초반 같으세요~~
1507,언니 넘 재밌게 봤어요~!! 아내의맛 ㅋ 요즘 정주행중 ㅋ 팬됐어요!! 👍🏻😍 베트남 물위댄스 편 대박! 넘 재밌어요! 한획을 그은듯!👍🏻 진화님 마마님 한국 와줘서 넘 고마워요~^^ !!혜정맘 화이팅!
1508,미모 최강
1509,왜 자꾸 이 표정만 자연스럽게 하는게 보기좋아요
1510,전 아직 안와서 속상함 😢😢😢😢12일출고인데 아직 안옴
1511,빠저랑1 빠져랑2 둘다 마셔봤는데 저는 효과가 빠져랑2가 좋네요~😍 좋은제품 감사드려요
1512,선그라스.정보얻고싶어요
1513,우왕~ 귀여워요 저도 구매했어요^^
1514,빠져랑 1 먹으면서 잠시 뱃살 들어가는 느낌이었다가 없어서 못 먹고 어제 도착한 2 먹기 시작했어요 또 빠지면 좋겠아용 ㅎㅎㅎㅎ
1515,카카오상담 연락처좀 보내주세요?^^
1516,예쁘게ㅣ 자라렴.혜정아!건강하게.🤗😊😍
1517,혜정이 세번째 동영상 엎드려하는자세 동생볼때하는 행동이네요😅😅
1518,👏👏👏👏👏👏👏👏❤️❤️❤️❤️❤️❤️❤️❤️
1519,♥️♥️♥️♥️♥️♥️♥️
1520,어제받아서 오늘 마셔봤는데 빠져랑1보다는 2가 더 구수하고 좋아요~쌀쌀한 날씨에 딱이에요
1521,💙
1522,혜정이 너무 귀여워요~~~😍
1523,저도 주문했는데 기대되네요
1524,빠져랑1은 언제 오픈하냐구요😭😭😭😭
1525,❤️
1526,💕❤️💗😘😘💗❤️❤️💗❤️💗
1527,혜정이 사랑스럽고 혜정맘도 아름답습니다🤩
1528,😍😍🤗
1529,저도아직안왓어요ㅎ 먹어보고 1도살려고했는데아직에요
1530,혜정이랑 언니 넘 이뻐요😊😊😊
1531,임산부들도 먹어도 되나요?😳
1532,아고 이뽀라 인사도 잘 하네요👏
1533,❤️❤️
1534,혜정이마니컸네연ㅎ
1535,혜정이엎드려저행동은혹시둘째를보려는?😄 저희첫째가저러더니전얼마안있다둘째생겼어요ㅎㅎㅎ
1536,😍😍😍😍💜💜💜cute😘😘
1537,❤️
1538,혜정이 진짜천사네요💕🙈😍
1539,@98.19r 여기 세번째사진 보름이 ㅋㅋㅋㅋㅋ
1540,아가가 많이 크네요.
1541,빠져랑2 기다리고 있어요😁 23일순차배송이던데...아직도 일주일이상 기다녀야되네요 😭😭
1542,믿고주문했어요~❤️
1543,해정이 넘 예뻐요 ~~~
1544,소원님 스타일 좋아영 혜정이 양갈래 머리귀엽네영
1545,😍😍😍
1546,함소원님 너무이뻐요!❤️
1547,해독차라고 쓴건데 오타네요. 오늘도 빠져랑2와 함께 출근했어요❤️❤️
1548,혜정이많이컸어요~ 방송잘보고 있어요 항상 응원합니다~
1549,혜정이 너무예뻐요💖
1550,혜정이 이뻐라 😍
1551,뱃살빠질수있어요?스트레스받아서 힘들어요
1552,❤️❤️❤️❤️
1553,아. 시간되실때 계양꽃마루가보세요. 조금있음겨울이라. 겨울엔거기안열어요
1554,브라보
